 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
315,616,2.05132,100.075,0.0176147,78,307,2.05133,-100.075,0.0093121,0.0296648,0.0035209,0.0302567,0.00872021,1.40425
324,616,2.14318,100.047,0.0185853,87,307,2.14319,-100.047,0.00799125,0.0283484,0.00373512,0.0290121,0.00732757,1.39495
333,616,2.50041,100.23,0.0286211,96,307,2.50043,-100.23,0.00725589,0.026884,0.00368685,0.0275537,0.00658622,1.39112
216,625,0.349848,101.179,0.0316452,-21,298,0.349854,-101.179,0.0308913,0.0355976,-0.00523348,0.0389826,0.0275062,-0.996673
225,625,0.360788,101.385,0.0299942,-12,298,0.360794,-101.385,0.0287877,0.0348405,-0.00409974,0.0369099,0.0267183,-1.10335
234,625,0.74279,101.705,0.0322846,-3,298,0.742783,-101.705,0.0266195,0.0340816,-0.00305064,0.03517,0.0255311,-1.22809
243,625,1.09873,101.85,0.0341951,6,298,1.09872,-101.85,0.0245735,0.0333503,-0.00213569,0.0338424,0.0240814,-1.34433
252,625,1.70679,101.576,0.037725,15,298,1.70679,-101.576,0.0224695,0.0326489,-0.00125134,0.0328005,0.0223179,-1.45026
270,625,1.81957,100.716,0.0319506,33,298,1.81958,-100.716,0.0182643,0.0311902,0.000369163,0.0312007,0.0182537,1.54227
306,625,1.98378,100.103,0.0185847,69,298,1.98376,-100.103,0.0104696,0.0279493,0.00288157,0.0284121,0.0100068,1.41156
315,625,2.02909,100.035,0.0208433,78,298,2.02908,-100.035,0.00879923,0.0269851,0.00330587,0.0275674,0.00821692,1.39644
324,625,2.1848,100.053,0.0193443,87,298,2.18478,-100.053,0.00745978,0.0260197,0.00349541,0.0266562,0.00682331,1.39068
207,634,0.118068,101.455,0.0309642,-30,289,0.118073,-101.455,0.0330938,0.0311339,-0.00557741,0.0377767,0.026451,-0.698437
216,634,0.335785,101.409,0.0261864,-21,289,0.335785,-101.409,0.0311504,0.0305616,-0.00454862,0.0354141,0.0262978,-0.75308
225,634,0.38601,101.557,0.0261169,-12,289,0.386017,-101.557,0.0289419,0.0299934,-0.00356646,0.0330727,0.0258627,-0.858574
234,634,0.514792,101.724,0.0292518,-3,289,0.514786,-101.724,0.0266907,0.0294559,-0.00265664,0.0310682,0.0250784,-1.02533
243,634,0.991654,101.831,0.032573,6,289,0.991653,-101.831,0.0245529,0.0289252,-0.00184651,0.0296007,0.0238774,-1.22011
252,634,1.64034,101.615,0.0385464,15,289,1.64034,-101.615,0.0223724,0.0284131,-0.00106289,0.0285947,0.0221908,-1.40161
261,634,1.82257,101.708,0.0359976,24,289,1.82257,-101.708,0.0201901,0.0278917,-0.000317412,0.0279048,0.020177,-1.52968
270,634,1.77088,101.167,0.0328848,33,289,1.77087,-101.167,0.0180292,0.027359,0.000383378,0.0273747,0.0180135,1.5298
279,634,1.60144,101.012,0.0300856,42,289,1.60144,-101.012,0.0159125,0.0268126,0.00103357,0.0269097,0.0158154,1.47709
288,634,1.75349,100.873,0.0247642,51,289,1.75348,-100.873,0.0138623,0.02625,0.00162799,0.0264604,0.0136519,1.44228
297,634,1.8829,100.736,0.0239407,60,289,1.8829,-100.736,0.0119003,0.0256685,0.00216222,0.0260001,0.0115687,1.41863
315,634,2,100.084,0.0224009,78,289,2,-100.084,0.00830714,0.0243468,0.00304462,0.0249052,0.00774866,1.38938
324,634,2.1859,100.076,0.023776,87,289,2.18591,-100.076,0.00694914,0.0236717,0.0032145,0.0242683,0.00635252,1.38728
207,643,0.115847,101.571,0.0288118,-30,280,0.115845,-101.571,0.033548,0.0268401,-0.00487421,0.0361107,0.0242774,-0.484051
216,643,0.286479,101.565,0.025475,-21,280,0.286484,-101.565,0.0314682,0.0263714,-0.00398448,0.0336495,0.0241901,-0.500893
225,643,0.356162,101.69,0.0246477,-12,280,0.356155,-101.69,0.0291437,0.0259211,-0.00313222,0.0310548,0.02401,-0.547836
234,643,0.446439,101.746,0.0272461,-3,280,0.446442,-101.746,0.0267979,0.0255208,-0.00234159,0.0285864,0.0237322,-0.652282
243,643,0.935417,101.816,0.0300333,6,280,0.93541,-101.816,0.0245625,0.0251215,-0.00162535,0.0264912,0.0231928,-0.870554
252,643,1.56671,101.64,0.0378845,15,280,1.56671,-101.64,0.0222987,0.0247354,-0.000931711,0.0250508,0.0219833,-1.24436
261,643,1.76122,101.792,0.0364345,24,280,1.76123,-101.792,0.0200392,0.0243484,-0.000268959,0.0243651,0.0200224,-1.5087
270,643,1.73851,101.781,0.0317548,33,280,1.73849,-101.781,0.0178069,0.0239581,0.000357009,0.0239788,0.0177863,1.51302
279,643,1.7111,101.689,0.0316249,42,280,1.71109,-101.689,0.0156247,0.0235616,0.000940802,0.0236716,0.0155147,1.45441
288,643,1.79564,101.555,0.0268943,51,280,1.79562,-101.555,0.0135145,0.0231557,0.00147758,0.0233771,0.0132931,1.42208
297,643,1.89305,101.466,0.0246532,60,280,1.89304,-101.466,0.0114982,0.0227368,0.0019631,0.0230698,0.0111652,1.40275
207,652,0.0907701,101.685,0.0252077,-30,271,0.0907745,-101.685,0.0340209,0.023439,-0.0042868,0.0355396,0.0219204,-0.340469
216,652,0.234395,101.686,0.0245988,-21,271,0.23439,-101.686,0.0317941,0.0230248,-0.00351182,0.0330271,0.0217918,-0.337655
225,652,0.305375,101.766,0.0232551,-12,271,0.305374,-101.766,0.0293468,0.0226345,-0.00276843,0.0303413,0.02164,-0.344864
234,652,0.560874,101.762,0.0253005,-3,271,0.560867,-101.762,0.0269009,0.0223033,-0.00207912,0.0277017,0.0215025,-0.367629
243,652,1.0279,101.782,0.0258587,6,271,1.02789,-101.782,0.0245664,0.0219765,-0.00144594,0.0252125,0.0213304,-0.420219
252,652,1.60889,101.704,0.0288338,15,271,1.60889,-101.704,0.0222166,0.0216612,-0.000832045,0.0228161,0.0210617,-0.624322
261,652,1.76155,101.803,0.0309002,24,271,1.76154,-101.803,0.0198779,0.0213522,-0.000243539,0.0213914,0.0198387,-1.41126
270,652,1.78402,101.834,0.0296398,33,271,1.78403,-101.834,0.017573,0.0210471,0.000314335,0.0210754,0.0175448,1.48129
279,652,1.79992,101.75,0.0283779,42,271,1.79993,-101.75,0.0153246,0.0207431,0.000836716,0.0208693,0.0151983,1.42102
288,652,1.82768,101.651,0.0268784,51,271,1.82767,-101.651,0.0131544,0.0204366,0.00131916,0.0206682,0.0129228,1.397
297,652,1.91383,101.622,0.023838,60,271,1.91382,-101.622,0.011084,0.0201239,0.00175767,0.0204536,0.0107543,1.38536
306,652,2.00701,101.573,0.0231087,69,271,2.00702,-101.573,0.0091069,0.0197909,0.00217181,0.0202155,0.0086823,1.37773
315,652,2.04966,101.417,0.0241887,78,271,2.04965,-101.417,0.00731223,0.0194887,0.00247244,0.0199716,0.00682935,1.37792
324,652,2.10753,101.411,0.0259208,87,271,2.10754,-101.411,0.00592278,0.0192063,0.00260501,0.0196989,0.00543018,1.38391
207,661,0.104965,101.827,0.0233433,-30,262,0.104965,-101.827,0.0344414,0.0209169,-0.00380099,0.0354364,0.0199218,-0.256038
216,661,0.241077,101.8,0.0225635,-21,262,0.241074,-101.8,0.0320698,0.0205034,-0.00311688,0.0328562,0.0197169,-0.247161
225,661,0.302974,101.835,0.0219586,-12,262,0.302979,-101.835,0.0295028,0.0201176,-0.00246198,0.0301094,0.019511,-0.241587
234,661,0.826939,101.838,0.0239573,-3,262,0.826935,-101.838,0.0269613,0.0197976,-0.0018571,0.0274141,0.0193448,-0.239159
243,661,1.22647,101.789,0.0229577,6,262,1.22647,-101.789,0.0245333,0.0194925,-0.00129563,0.0248468,0.019179,-0.237416
252,661,1.62902,101.785,0.0231245,15,262,1.62901,-101.785,0.0221015,0.0192012,-0.000751053,0.0222845,0.0190183,-0.23894
261,661,1.81483,101.866,0.0251591,24,262,1.81482,-101.866,0.0196878,0.0189234,-0.000227994,0.0197506,0.0188606,-0.268943
270,661,1.85376,101.841,0.0270046,33,262,1.85376,-101.841,0.0173147,0.0186569,0.000268983,0.0187088,0.0172628,1.3802
279,661,1.86929,101.794,0.026031,42,262,1.86929,-101.794,0.0150044,0.0183991,0.000735594,0.0185516,0.0148518,1.36632
288,661,1.8439,101.715,0.0262832,51,262,1.8439,-101.715,0.0127786,0.0181467,0.00116785,0.0183897,0.0125355,1.3656
297,661,1.88315,101.674,0.0243115,60,262,1.88315,-101.674,0.0106584,0.0178961,0.00156209,0.0182188,0.0103357,1.36705
306,661,1.99642,101.647,0.0228982,69,262,1.99643,-101.647,0.00863573,0.0176406,0.00193324,0.0180381,0.00823824,1.36801
315,661,2.04379,101.608,0.0213947,78,262,2.04379,-101.609,0.00680965,0.0174437,0.00219699,0.0178797,0.00637363,1.37488
324,661,2.0798,101.578,0.0220441,87,262,2.0798,-101.578,0.00541325,0.0172819,0.00231011,0.0177157,0.00497946,1.38518
207,670,0.180872,101.951,0.0222438,-30,253,0.180878,-101.951,0.0347701,0.0191165,-0.0034198,0.0354846,0.018402,-0.205968
216,670,0.310597,101.88,0.0205075,-21,253,0.310593,-101.88,0.0322561,0.018685,-0.00280151,0.0328116,0.0181294,-0.195774
225,670,0.411903,101.88,0.0213542,-12,253,0.411896,-101.88,0.029576,0.0182802,-0.00221308,0.0299942,0.0178621,-0.186726
234,670,0.945081,101.893,0.0228508,-3,253,0.945084,-101.893,0.0269482,0.0179422,-0.0016741,0.0272493,0.0176411,-0.17797
243,670,1.315,101.826,0.0240802,6,253,1.315,-101.826,0.0244367,0.0176306,-0.00117051,0.0246324,0.0174349,-0.16564
252,670,1.66183,101.832,0.0225744,15,253,1.66183,-101.832,0.021932,0.0173362,-0.000682649,0.0220313,0.017237,-0.144386
261,670,1.69635,101.834,0.0226867,24,253,1.69635,-101.834,0.0194529,0.0170606,-0.000214182,0.0194719,0.0170416,-0.088592
270,670,1.87591,101.842,0.0254895,33,253,1.87592,-101.842,0.0170214,0.0168021,0.000230938,0.0171674,0.0166561,0.563721
279,670,1.91002,101.817,0.0236293,42,253,1.91003,-101.817,0.0146594,0.0165585,0.000648958,0.0167591,0.0144589,1.27103
288,670,1.8691,101.77,0.0246855,51,253,1.86911,-101.77,0.0123882,0.0163271,0.00103633,0.0165832,0.0121322,1.3286
297,670,1.85237,101.723,0.0245376,60,253,1.85239,-101.723,0.0102286,0.0161047,0.00138975,0.0164168,0.00991646,1.34988
306,670,1.95377,101.727,0.022256,69,253,1.95377,-101.727,0.00817109,0.0158876,0.00171887,0.0162531,0.00780553,1.36124
315,670,2.00852,101.717,0.0214556,78,253,2.00851,-101.717,0.00632762,0.0157517,0.00194592,0.0161377,0.00594163,1.37498
324,670,2.06755,101.678,0.0218846,87,253,2.06757,-101.678,0.0049376,0.0156669,0.00203579,0.0160402,0.00456431,1.38945
207,679,0.221834,101.977,0.0215445,-30,244,0.221832,-101.977,0.0349306,0.0179683,-0.00313914,0.0354929,0.017406,-0.177247
216,679,0.354824,101.912,0.0202922,-21,244,0.354828,-101.912,0.0322854,0.0175111,-0.00256151,0.0327169,0.0170796,-0.166889
225,679,0.581875,101.896,0.0224245,-12,244,0.581879,-101.896,0.0295089,0.0170738,-0.00201747,0.029828,0.0167547,-0.156881
234,679,0.842979,101.89,0.0240066,-3,244,0.842972,-101.89,0.0268144,0.0166993,-0.00152602,0.0270396,0.0164741,-0.146522
243,679,1.24998,101.855,0.0244026,6,244,1.24998,-101.855,0.024239,0.0163606,-0.00106615,0.0243808,0.0162189,-0.132159
252,679,1.5232,101.826,0.023174,15,244,1.52319,-101.826,0.0216802,0.0160415,-0.000622428,0.0217481,0.0159736,-0.108641
261,679,1.57778,101.806,0.023385,24,244,1.57779,-101.806,0.0191548,0.0157435,-0.000197872,0.0191663,0.0157321,-0.0577466
270,679,1.86586,101.851,0.0266295,33,244,1.86584,-101.851,0.0166844,0.0154663,0.000204135,0.0167177,0.015433,0.1617
279,679,1.92733,101.832,0.0226908,42,244,1.92734,-101.832,0.0142899,0.0152085,0.000580385,0.0154893,0.014009,1.12014
288,679,1.92387,101.811,0.0228006,51,244,1.92386,-101.811,0.0119919,0.0149685,0.000927838,0.015234,0.0117264,1.29206
297,679,1.87692,101.795,0.0229283,60,244,1.87692,-101.795,0.00981089,0.0147438,0.00124362,0.0150396,0.0095151,1.33729
306,679,1.96525,101.832,0.021705,69,244,1.96524,-101.832,0.00773772,0.0145307,0.00153172,0.0148601,0.00740831,1.35897
315,679,2.01517,101.813,0.0215486,78,244,2.01517,-101.813,0.00589758,0.0144164,0.00172161,0.0147512,0.0055628,1.37874
324,679,2.10397,101.796,0.0241335,87,244,2.10397,-101.796,0.0045318,0.0143692,0.00178411,0.0146828,0.00421824,1.39682
207,688,0.112841,101.939,0.0246292,-30,235,0.112839,-101.939,0.0348835,0.0172828,-0.00295565,0.0353666,0.0167997,-0.162009
216,688,0.2134,101.941,0.023044,-21,235,0.213394,-101.941,0.0321229,0.0168127,-0.00239381,0.0324884,0.0164472,-0.151538
225,688,0.516769,101.938,0.0236863,-12,235,0.516769,-101.938,0.0292709,0.0163539,-0.00187198,0.0295368,0.016088,-0.141058
234,688,0.769909,101.937,0.0240451,-3,235,0.769913,-101.937,0.0265337,0.0159498,-0.00140915,0.0267181,0.0157654,-0.13012
243,688,1.3009,101.926,0.023797,6,235,1.3009,-101.926,0.0239174,0.0155877,-0.00097729,0.0240305,0.0154746,-0.115241
252,688,1.46454,101.889,0.0235891,15,235,1.46454,-101.889,0.0213271,0.0152461,-0.000563281,0.0213788,0.0151944,-0.0915921
261,688,1.63236,101.88,0.0230759,24,235,1.63235,-101.88,0.0187787,0.0149262,-0.000169741,0.0187861,0.0149188,-0.0439474
270,688,1.89097,101.908,0.0264385,33,235,1.89096,-101.908,0.0162926,0.0146283,0.000200376,0.0163164,0.0146045,0.118143
279,688,1.94015,101.895,0.0233007,42,235,1.94016,-101.895,0.0138891,0.0143519,0.000544281,0.0147119,0.0135291,0.986402
288,688,1.97263,101.883,0.0219635,51,235,1.97263,-101.883,0.0115878,0.0140962,0.000859334,0.0143624,0.0113216,1.27045
297,688,1.95147,101.893,0.0220291,60,235,1.95148,-101.893,0.00940826,0.01386,0.00114304,0.0141363,0.00913192,1.33359
306,688,1.99667,101.894,0.0216913,69,235,1.99667,-101.894,0.0073453,0.0136378,0.0013932,0.0139325,0.00705063,1.36237
315,688,2.04891,101.868,0.0211103,78,235,2.04892,-101.868,0.00553606,0.0135238,0.00154638,0.0138127,0.00524714,1.38609
324,688,2.4134,101.818,0.0256673,87,235,2.41339,-101.818,0.00422016,0.0134876,0.00157635,0.0137484,0.00395936,1.40684
207,697,0.0246363,101.945,0.0273906,-30,226,0.0246429,-101.945,0.0345856,0.0169456,-0.0028451,0.0350331,0.0164981,-0.156018
216,697,0.0984966,101.965,0.0264586,-21,226,0.0984955,-101.965,0.0317359,0.0164683,-0.002279,0.0320688,0.0161353,-0.145059
225,697,0.370267,101.996,0.0262056,-12,226,0.37027,-101.996,0.0288381,0.0159963,-0.00176176,0.0290754,0.015759,-0.133894
234,697,0.721396,101.992,0.0259637,-3,226,0.72139,-101.992,0.026089,0.0155715,-0.00131267,0.0262503,0.0154101,-0.122309
243,697,1.43207,101.977,0.0248654,6,226,1.43207,-101.977,0.0234603,0.0151923,-0.000896214,0.0235564,0.0150963,-0.106743
252,697,1.59268,101.943,0.0233209,15,226,1.59268,-101.943,0.020867,0.0148338,-0.000500358,0.0209082,0.0147926,-0.0821867
261,697,1.77077,101.945,0.0232248,24,226,1.77078,-101.945,0.0183241,0.0144967,-0.000127471,0.0183283,0.0144924,-0.0332556
270,697,1.95147,101.972,0.0268804,33,226,1.95148,-101.971,0.0158509,0.0141816,0.000219837,0.0158793,0.0141531,0.128772
279,697,1.97972,101.958,0.0248748,42,226,1.97971,-101.958,0.0134664,0.0138891,0.000539122,0.0142568,0.0130987,0.972204
288,697,1.99786,101.949,0.0204758,51,226,1.99786,-101.949,0.0111894,0.0136192,0.000828084,0.0138745,0.010934,1.27165
297,697,1.98858,101.947,0.017545,60,226,1.98859,-101.947,0.0090384,0.0133713,0.00108456,0.0136276,0.00878209,1.33873
306,697,2.01466,101.94,0.0170704,69,226,2.01465,-101.94,0.00701599,0.0131405,0.00129997,0.0134051,0.00675149,1.37007
315,697,2.07279,101.924,0.0189025,78,226,2.07278,-101.924,0.00526841,0.0130219,0.00141723,0.0132728,0.00501748,1.39556
324,697,2.67147,101.872,0.0254159,87,226,2.67148,-101.872,0.00403048,0.0129894,0.00141119,0.0132064,0.00381345,1.4182
207,706,-0.027414,101.981,0.0297775,-30,217,-0.02742,-101.981,0.0340772,0.0164189,-0.00267584,0.0344738,0.0160223,-0.147134
216,706,0.0842714,102.007,0.0290113,-21,217,0.0842743,-102.007,0.0311599,0.0159335,-0.00210742,0.0314462,0.0156472,-0.135024
225,706,0.386535,102.052,0.0295418,-12,217,0.386536,-102.052,0.0282417,0.0154604,-0.00159728,0.0284383,0.0152638,-0.122461
234,706,0.870752,102.038,0.0286064,-3,217,0.870758,-102.039,0.0255114,0.0150372,-0.00116571,0.0256396,0.014909,-0.109508
243,706,1.59057,102.001,0.0265079,6,217,1.59058,-102.001,0.0228967,0.0146716,-0.000769064,0.022968,0.0146003,-0.0924349
252,706,1.72285,101.968,0.0230012,15,217,1.72285,-101.968,0.0203244,0.0143313,-0.000395773,0.0203505,0.0143053,-0.0656578
261,706,1.88806,101.979,0.0247979,24,217,1.88806,-101.979,0.017811,0.0140164,-4.80311e-05,0.0178116,0.0140158,-0.0126551
270,706,2.02968,101.994,0.0298661,33,217,2.02966,-101.994,0.0153743,0.0137281,0.000271981,0.015418,0.0136843,0.15957
279,706,2.03307,102.001,0.0271919,42,217,2.03308,-102.001,0.0130319,0.013467,0.000562234,0.0138523,0.0126466,0.970014
288,706,2.01781,102.015,0.020887,51,217,2.01782,-102.015,0.0108013,0.0132338,0.000820834,0.0134849,0.0105503,1.27396
297,706,2.00014,101.999,0.0163275,60,217,2.00015,-101.999,0.00870011,0.0130288,0.00104601,0.0132683,0.0084606,1.3457
306,706,2.01664,101.99,0.0166251,69,217,2.01663,-101.99,0.00674344,0.0128654,0.00121963,0.0130994,0.00650941,1.38122
315,706,2.05487,101.968,0.0192091,78,217,2.05487,-101.968,0.0050873,0.0128105,0.00129922,0.0130232,0.0048746,1.40852
324,706,2.63638,101.92,0.0249484,87,217,2.63638,-101.92,0.00395637,0.012857,0.00125668,0.013031,0.00378235,1.43319
207,715,0.0822755,102.142,0.0295574,-30,208,0.0822754,-102.142,0.0333004,0.0163359,-0.00259471,0.0336884,0.0159479,-0.148429
216,715,0.250493,102.092,0.0291939,-21,208,0.250488,-102.092,0.0303548,0.0158601,-0.00201054,0.0306285,0.0155864,-0.135306
225,715,0.622774,102.105,0.0290294,-12,208,0.622772,-102.105,0.0274546,0.0153909,-0.00149506,0.0276371,0.0152084,-0.121483
234,715,1.08333,102.083,0.0279695,-3,208,1.08333,-102.083,0.0247786,0.0149655,-0.00106978,0.0248939,0.0148503,-0.107336
243,715,1.66595,102.035,0.0268677,6,208,1.66595,-102.035,0.0222121,0.0145947,-0.000681855,0.0222727,0.0145342,-0.0885744
252,715,1.80678,102.017,0.025354,15,208,1.80678,-102.017,0.0196959,0.0142451,-0.000320568,0.0197147,0.0142263,-0.0585417
261,715,1.95645,102.039,0.0293558,24,208,1.95645,-102.039,0.0172464,0.0139186,1.1988e-05,0.0172464,0.0139185,0.00360233
270,715,2.05815,102.013,0.0345185,33,208,2.05817,-102.013,0.0148796,0.013617,0.000313916,0.0149533,0.0135433,0.230737
279,715,2.05324,101.997,0.0282666,42,208,2.05322,-101.997,0.0126116,0.0133422,0.000583477,0.0136653,0.0122885,1.06511
288,715,2.02494,102.004,0.0221931,51,208,2.02493,-102.004,0.0104584,0.0130959,0.000819071,0.0133295,0.0102248,1.2929
297,715,2.0111,102.018,0.0186439,60,208,2.01111,-102.018,0.00843611,0.0128794,0.00101923,0.013102,0.00821347,1.35573
306,715,2.01607,102.033,0.0187693,69,208,2.01608,-102.033,0.00657578,0.0127147,0.00115694,0.0129255,0.00636498,1.39057
315,715,2.03205,102.012,0.0186744,78,208,2.03204,-102.012,0.00503507,0.0126401,0.00120096,0.0128252,0.00484993,1.41784
207,724,0.313734,102.312,0.0292721,-30,199,0.313736,-102.312,0.0322909,0.0161772,-0.00253156,0.0326792,0.0157888,-0.152222
216,724,0.421272,102.205,0.0284175,-21,199,0.421265,-102.205,0.0293424,0.0157519,-0.00192029,0.0296085,0.0154858,-0.137706
225,724,0.853845,102.184,0.0284261,-12,199,0.853851,-102.184,0.0264939,0.0153332,-0.00139053,0.0266646,0.0151625,-0.122104
234,724,1.26892,102.132,0.0278074,-3,199,1.26892,-102.132,0.023892,0.0149506,-0.000963006,0.0239945,0.0148481,-0.106081
243,724,1.64656,102.12,0.0261825,6,199,1.64656,-102.12,0.0213937,0.014614,-0.000576319,0.0214423,0.0145653,-0.0842011
252,724,1.79757,102.119,0.0254047,15,199,1.79758,-102.119,0.0189553,0.0142965,-0.000220314,0.0189657,0.0142861,-0.0471494
261,724,1.93953,102.12,0.0321147,24,199,1.93951,-102.12,0.0165919,0.0139993,0.000102964,0.0165959,0.0139952,0.039632
270,724,2.03829,102.052,0.0336409,33,199,2.0383,-102.052,0.0143181,0.0137235,0.000391632,0.0145125,0.0135291,0.460713
279,724,2.0672,102.022,0.0273828,42,199,2.0672,-102.022,0.0121489,0.01347,0.000643955,0.013732,0.0118869,1.18447
288,724,2.04747,102.03,0.0231112,51,199,2.04749,-102.03,0.0100988,0.0132401,0.00085833,0.0134593,0.00987958,1.32073
297,724,2.03172,102.046,0.0194648,60,199,2.03174,-102.046,0.00818271,0.0130348,0.0010333,0.0132457,0.00797183,1.36947
306,724,2.01775,102.057,0.0198774,69,199,2.01776,-102.057,0.00645196,0.012884,0.00113237,0.0130775,0.00625843,1.40152
315,724,2.02244,102.051,0.0190099,78,199,2.02243,-102.051,0.00506232,0.0127978,0.00112975,0.0129594,0.00490069,1.4287
207,733,0.348538,102.489,0.0295489,-30,190,0.348541,-102.489,0.0311396,0.0160474,-0.00245484,0.0315289,0.0156582,-0.157258
216,733,0.528927,102.369,0.0274745,-21,190,0.528931,-102.369,0.02821,0.0156508,-0.00182659,0.0284703,0.0153905,-0.141532
225,733,1.00669,102.325,0.0248336,-12,190,1.00668,-102.325,0.0254376,0.0152794,-0.00128979,0.0255988,0.0151182,-0.124341
234,733,1.32026,102.248,0.0236849,-3,190,1.32027,-102.248,0.0229315,0.0149435,-0.000865043,0.0230241,0.0148509,-0.106645
243,733,1.62288,102.225,0.0230429,6,190,1.62288,-102.225,0.0205248,0.0146421,-0.000483037,0.0205642,0.0146027,-0.0813846
252,733,1.76565,102.218,0.0238869,15,190,1.76566,-102.218,0.0181885,0.014358,-0.000134837,0.0181932,0.0143532,-0.0351426
261,733,1.87348,102.22,0.0317412,24,190,1.87347,-102.22,0.0159359,0.0140925,0.000177611,0.0159529,0.0140756,0.0951824
270,733,1.98034,102.141,0.0299284,33,190,1.98035,-102.141,0.0137802,0.0138469,0.000452496,0.0142673,0.0133598,0.822171
279,733,2.04555,102.061,0.0256182,42,190,2.04553,-102.061,0.0117346,0.0136224,0.000688124,0.0138466,0.0115104,1.25583
288,733,2.04253,102.045,0.0253441,51,190,2.04254,-102.045,0.00981224,0.0134204,0.000882917,0.0136249,0.00960778,1.34323
297,733,2.03265,102.066,0.0226958,60,190,2.03265,-102.066,0.00802648,0.0132423,0.00103542,0.0134403,0.00782846,1.38183
306,733,2.00797,102.075,0.021233,69,190,2.00797,-102.075,0.00645623,0.0131171,0.00110228,0.0132947,0.00627855,1.41098
315,733,2.02921,102.087,0.0188567,78,190,2.02921,-102.087,0.00524161,0.0130555,0.0010585,0.0131963,0.00510076,1.43851
207,742,0.304705,102.834,0.0296668,-30,181,0.304703,-102.834,0.0297757,0.01603,-0.00239717,0.0301818,0.015624,-0.167797
216,742,0.60257,102.627,0.0265744,-21,181,0.60257,-102.627,0.0269065,0.0156727,-0.00174948,0.0271726,0.0154065,-0.150971
225,742,1.03846,102.42,0.0239267,-12,181,1.03845,-102.42,0.024249,0.0153446,-0.0012053,0.0244093,0.0151843,-0.132192
234,742,1.40183,102.365,0.0228932,-3,181,1.40182,-102.365,0.0218657,0.0150605,-0.000780143,0.021954,0.0149723,-0.112693
243,742,1.66278,102.308,0.0218478,6,181,1.66278,-102.308,0.0195791,0.0148033,-0.000398477,0.0196121,0.0147703,-0.0826758
