 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
243,733,1.83951,87.3751,0.0228176,6,190,1.83951,-87.3751,0.0127414,0.013738,-0.000756782,0.0141458,0.0123336,-1.07655
252,733,1.93074,87.3811,0.0240412,15,190,1.93074,-87.3811,0.0117457,0.0135761,-0.000795297,0.0138734,0.0114484,-1.21309
261,733,2.06534,87.3742,0.0317408,24,190,2.06534,-87.3741,0.0109315,0.013423,-0.000838383,0.0136788,0.0106756,-1.27461
270,733,2.09893,87.5359,0.0305579,33,190,2.09894,-87.5359,0.0102994,0.0132795,-0.000886487,0.0135232,0.0100556,-1.30245
279,733,2.07796,87.6367,0.0264916,42,190,2.07797,-87.6367,0.00985042,0.0131463,-0.000940087,0.0133955,0.00960113,-1.31159
288,733,2.08554,87.4806,0.027421,51,190,2.08554,-87.4806,0.00958569,0.0130239,-0.000999705,0.0132935,0.00931614,-1.30743
297,733,2.17566,87.3049,0.0286603,60,190,2.17566,-87.3049,0.00950652,0.0129128,-0.00106591,0.0132189,0.00920047,-1.29119
306,733,2.16883,87.6799,0.0281799,69,190,2.16882,-87.6799,0.00994044,0.0128167,-0.00114384,0.0132162,0.00954103,-1.23484
315,733,2.21542,87.6145,0.0256052,78,190,2.21542,-87.6146,0.0108569,0.0127485,-0.0012382,0.0133608,0.0102446,-1.11155
207,742,0.68079,87.4639,0.0304492,-30,181,0.680786,-87.4639,0.0191261,0.0144246,-0.000730912,0.0192371,0.0143136,-0.150725
216,742,1.52835,87.1958,0.0266771,-21,181,1.52835,-87.1958,0.0168091,0.0141603,-0.000726538,0.0169953,0.0139741,-0.250874
225,742,1.65009,87.3434,0.0229826,-12,181,1.65009,-87.3434,0.0150128,0.0139485,-0.000734882,0.0153879,0.0135733,-0.472037
234,742,1.76398,87.5556,0.0215459,-3,181,1.76398,-87.5557,0.0136815,0.0137589,-0.000756326,0.0144776,0.0129629,-0.810965
243,742,1.86229,87.5561,0.0204629,6,181,1.86229,-87.5561,0.0125834,0.0135725,-0.000788181,0.0140084,0.0121475,-1.06557
252,742,1.93131,87.5318,0.0212447,15,181,1.9313,-87.5318,0.0116623,0.0133911,-0.000824907,0.0137216,0.0113319,-1.18979
261,742,2.02707,87.506,0.0278989,24,181,2.02707,-87.506,0.010919,0.0132158,-0.000866944,0.0135063,0.0106285,-1.24748
270,742,2.06296,87.6869,0.0270794,33,181,2.06296,-87.6869,0.0103544,0.0130473,-0.000914754,0.0133286,0.0100731,-1.27242
279,742,2.06184,87.7857,0.0265156,42,181,2.06183,-87.7857,0.00996957,0.0128861,-0.000968832,0.0131786,0.00967707,-1.27759
288,742,2.09925,87.779,0.0281816,51,181,2.09924,-87.7791,0.00976588,0.0127326,-0.00102971,0.013055,0.00944351,-1.26739
297,742,2.13756,87.6651,0.0281166,60,181,2.13754,-87.6651,0.00974483,0.0125872,-0.00109799,0.0129619,0.00937009,-1.2419
306,742,2.18088,87.5635,0.0256989,69,181,2.18088,-87.5635,0.0102445,0.0124494,-0.00118088,0.0129624,0.00973147,-1.16092
315,742,2.21131,87.5145,0.0254447,78,181,2.2113,-87.5145,0.0112268,0.0123317,-0.00128259,0.0131757,0.0103827,-0.988758
207,751,0.599482,87.5991,0.031783,-30,172,0.599487,-87.5991,0.0185407,0.0141112,-0.000761305,0.0186679,0.013984,-0.165545
216,751,1.57829,87.3733,0.0294567,-21,172,1.57829,-87.3733,0.0163408,0.01386,-0.000750621,0.0165502,0.0136505,-0.272096
225,751,1.65972,87.4896,0.0238696,-12,172,1.65971,-87.4896,0.0146642,0.0136525,-0.000755561,0.0150676,0.0132491,-0.490414
234,751,1.74401,87.6343,0.0211304,-3,172,1.744,-87.6343,0.0134365,0.0134577,-0.000775357,0.0142225,0.0126717,-0.792242
243,751,1.86863,87.6722,0.0202112,6,172,1.86862,-87.6722,0.0124249,0.0132609,-0.000804684,0.0137497,0.0119361,-1.02495
252,751,1.93962,87.668,0.0218943,15,172,1.93962,-87.668,0.0115872,0.0130664,-0.000839421,0.0134456,0.011208,-1.14654
261,751,1.99706,87.6468,0.0244129,24,172,1.99707,-87.6468,0.0109241,0.012875,-0.000880039,0.0132133,0.0105858,-1.20378
270,751,2.06999,87.7368,0.0273575,33,172,2.06998,-87.7368,0.0104368,0.0126872,-0.000927039,0.0130199,0.0101041,-1.22622
279,751,2.06238,87.8368,0.0255576,42,172,2.06238,-87.8368,0.0101264,0.0125035,-0.000980956,0.012856,0.00977389,-1.22579
288,751,2.10028,87.7906,0.0274639,51,172,2.10028,-87.7906,0.00999455,0.0123242,-0.00104237,0.0127225,0.00959625,-1.20581
297,751,2.13914,87.7122,0.0299034,60,172,2.13913,-87.7122,0.0100428,0.0121495,-0.00111192,0.0126278,0.00956449,-1.16458
306,751,2.20462,87.5441,0.0261395,69,172,2.20462,-87.5441,0.0106207,0.0119748,-0.00119901,0.0126747,0.00992076,-1.04243
315,751,2.24933,87.556,0.0239287,78,172,2.24933,-87.556,0.0116819,0.0118118,-0.00130729,0.0130558,0.010438,-0.810208
207,760,0.808999,87.6271,0.0305956,-30,163,0.809006,-87.6271,0.0179479,0.0137015,-0.000788913,0.0180897,0.0135596,-0.177878
216,760,1.58503,87.6484,0.0281908,-21,163,1.58502,-87.6484,0.0158662,0.013471,-0.000768681,0.0160917,0.0132455,-0.285304
225,760,1.73678,87.6932,0.0237015,-12,163,1.73679,-87.6932,0.0143138,0.0132759,-0.000767365,0.0147212,0.0128685,-0.488093
234,760,1.76076,87.7699,0.0206585,-3,163,1.76076,-87.7699,0.0131913,0.0130779,-0.000782435,0.013919,0.0123501,-0.749231
243,760,1.87004,87.7642,0.022674,6,163,1.87004,-87.7642,0.0122712,0.0128756,-0.000806345,0.0134345,0.0117123,-0.964669
252,760,1.91969,87.7466,0.0228917,15,163,1.91969,-87.7466,0.0115225,0.0126725,-0.000836268,0.0131123,0.0110826,-1.08657
261,760,1.99007,87.779,0.0226402,24,163,1.99008,-87.779,0.0109459,0.0124692,-0.000872696,0.0128659,0.0105492,-1.14418
270,760,2.08615,87.8295,0.0286601,33,163,2.08615,-87.8295,0.0105425,0.0122664,-0.00091616,0.0126623,0.0101466,-1.16285
279,760,2.09344,87.8165,0.0330877,42,163,2.09344,-87.8165,0.0103138,0.0120644,-0.000967233,0.0124936,0.0098846,-1.15317
288,760,2.12786,87.7606,0.0316543,51,163,2.12787,-87.7606,0.0102612,0.0118634,-0.00102653,0.0123645,0.00976014,-1.11675
297,760,2.14997,87.6548,0.0291846,60,163,2.14996,-87.6548,0.0103863,0.0116637,-0.00109473,0.0122924,0.00975755,-1.04947
306,760,2.19224,87.6536,0.0248049,69,163,2.19223,-87.6536,0.0110512,0.0114557,-0.00118361,0.0124542,0.0100526,-0.870021
315,760,2.29876,87.676,0.0228725,78,163,2.29877,-87.676,0.0122007,0.0112506,-0.00129627,0.0131063,0.0103451,-0.609765
207,769,1.09994,87.7194,0.0285726,-30,154,1.09995,-87.7194,0.0173504,0.0132816,-0.000827651,0.0175123,0.0131197,-0.193191
216,769,1.71796,87.826,0.0263351,-21,154,1.71796,-87.826,0.0153882,0.0130747,-0.00079107,0.0156328,0.0128301,-0.299913
225,769,1.78205,87.8556,0.0239432,-12,154,1.78204,-87.8557,0.0139632,0.0128952,-0.000777077,0.014372,0.0124863,-0.484373
234,769,1.78173,87.8722,0.0228957,-3,154,1.78172,-87.8722,0.0129469,0.0126944,-0.00078162,0.0136124,0.0120289,-0.705343
243,769,1.85429,87.8304,0.021712,6,154,1.85429,-87.8304,0.0121219,0.0124893,-0.000794673,0.0131212,0.01149,-0.898974
252,769,1.92013,87.8156,0.0218234,15,154,1.92012,-87.8156,0.011466,0.0122802,-0.000814528,0.0127837,0.0109625,-1.01713
261,769,1.9922,87.8292,0.0231376,24,154,1.99219,-87.8292,0.0109801,0.0120679,-0.000841673,0.0125261,0.0105219,-1.07225
270,769,2.0656,87.8659,0.0241656,33,154,2.06558,-87.8659,0.0106652,0.0118529,-0.000876638,0.0123179,0.0102002,-1.08309
279,769,2.11009,87.8439,0.0239875,42,154,2.11008,-87.8439,0.0105227,0.0116356,-0.000919997,0.0121543,0.010004,-1.05739
288,769,2.1206,87.8017,0.0245682,51,154,2.12061,-87.8016,0.010554,0.0114164,-0.000972375,0.0120489,0.00992149,-0.994093
297,769,2.13548,87.7455,0.0251919,60,154,2.13547,-87.7455,0.0107607,0.0111953,-0.00103445,0.012035,0.00992096,-0.888915
306,769,2.20629,87.7588,0.0226998,69,154,2.2063,-87.7587,0.0115178,0.0109577,-0.00112049,0.0123927,0.0100828,-0.66294
315,769,2.658,87.7236,0.0223517,78,154,2.65799,-87.7236,0.0127606,0.010715,-0.00123304,0.0133398,0.0101358,-0.439169
207,778,1.39359,87.8481,0.0268753,-30,145,1.39359,-87.8481,0.0167448,0.0127198,-0.000853434,0.0169183,0.0125463,-0.200542
216,778,1.79809,87.9121,0.0262113,-21,145,1.7981,-87.9121,0.0149097,0.0125433,-0.000795307,0.0151522,0.0123008,-0.295895
225,778,1.82459,87.9312,0.0263963,-12,145,1.82458,-87.9312,0.0136171,0.0123924,-0.000764079,0.0139839,0.0120255,-0.447593
234,778,1.85763,87.9391,0.0240746,-3,145,1.85764,-87.9391,0.012709,0.0122059,-0.000754354,0.0132526,0.0116623,-0.624457
243,778,1.87995,87.9102,0.0207074,6,145,1.87994,-87.9102,0.0119826,0.0120176,-0.000753271,0.0127535,0.0112466,-0.797018
252,778,1.93593,87.8892,0.0198147,15,145,1.93593,-87.8892,0.0114224,0.0118243,-0.00076008,0.0124095,0.0108371,-0.914638
261,778,2.00642,87.8967,0.0197582,24,145,2.00641,-87.8967,0.0110293,0.0116262,-0.000775165,0.0121584,0.0104971,-0.969147
270,778,2.10237,87.8938,0.0214686,33,145,2.10239,-87.8938,0.0108045,0.0114234,-0.000798955,0.0119707,0.0102572,-0.970154
279,778,2.1606,87.834,0.0225409,42,145,2.16061,-87.834,0.0107493,0.011216,-0.000831933,0.0118467,0.0101186,-0.922141
288,778,2.20535,87.7907,0.0223284,51,145,2.20535,-87.7907,0.0108651,0.0110041,-0.000874636,0.011812,0.0100572,-0.82503
297,778,2.18607,87.7582,0.0249745,60,145,2.18607,-87.7582,0.0111536,0.0107874,-0.000927656,0.011916,0.0100249,-0.687955
306,778,2.26968,87.7948,0.0214826,69,145,2.26968,-87.7948,0.0120027,0.0105542,-0.00100879,0.0125203,0.0100366,-0.47407
315,778,2.9023,87.7522,0.0229602,78,145,2.90231,-87.7522,0.0133401,0.0103152,-0.00111986,0.0137095,0.00994575,-0.318679
207,787,1.61014,87.9112,0.0276776,-30,136,1.61014,-87.9112,0.0161174,0.0124132,-0.000918866,0.0163328,0.0121978,-0.230269
216,787,1.8556,87.95,0.0284673,-21,136,1.85561,-87.95,0.0144201,0.0122722,-0.000827759,0.0147021,0.0119902,-0.328329
225,787,1.90608,87.959,0.025884,-12,136,1.90608,-87.959,0.0132585,0.0121297,-0.000770944,0.0136496,0.0117386,-0.469412
234,787,1.92665,87.9649,0.0230288,-3,136,1.92665,-87.9649,0.0124572,0.0119424,-0.0007395,0.0129828,0.0114168,-0.617915
243,787,1.92604,87.9405,0.0208621,6,136,1.92604,-87.9404,0.0118284,0.0117522,-0.000717226,0.0125086,0.0110721,-0.758851
252,787,1.97505,87.9258,0.0171771,15,136,1.97505,-87.9258,0.0113634,0.0115536,-0.000704156,0.012169,0.0107479,-0.852514
261,787,2.03111,87.9171,0.0160601,24,136,2.0311,-87.9171,0.0110629,0.0113464,-0.000700684,0.0119195,0.0104898,-0.885211
270,787,2.10805,87.8832,0.0193705,33,136,2.10803,-87.8832,0.0109281,0.0111308,-0.000707245,0.0117439,0.0103149,-0.856567
279,787,2.16862,87.806,0.0230827,42,136,2.16861,-87.806,0.0109602,0.0109065,-0.000724326,0.0116582,0.0102085,-0.766897
288,787,2.21105,87.7655,0.022274,51,136,2.21106,-87.7654,0.0111606,0.0106735,-0.000752472,0.011708,0.0101262,-0.628895
297,787,2.19513,87.7319,0.0246962,60,136,2.19513,-87.7319,0.0115308,0.0104314,-0.000792282,0.0119454,0.0100168,-0.482115
306,787,2.33125,87.8001,0.0212669,69,136,2.33124,-87.8001,0.0124738,0.0101618,-0.000864957,0.0127616,0.00987402,-0.32118
315,787,2.99249,87.7463,0.0254026,78,136,2.99249,-87.7463,0.013906,0.00987505,-0.000972118,0.0141282,0.00965285,-0.224705
207,796,1.72541,87.9863,0.0294102,-30,127,1.7254,-87.9863,0.0154764,0.0122346,-0.00100187,0.015761,0.0119499,-0.276806
216,796,1.90455,87.9908,0.0272661,-21,127,1.90456,-87.9908,0.0139128,0.0121084,-0.000874522,0.0142671,0.0117541,-0.384909
225,796,1.95578,87.9893,0.0242126,-12,127,1.95578,-87.9893,0.012889,0.0119676,-0.000783887,0.0133375,0.011519,-0.519717
234,796,1.972,87.9738,0.0219207,-3,127,1.972,-87.9738,0.0121987,0.011784,-0.000723003,0.0127435,0.0112392,-0.645763
243,796,1.96193,87.9402,0.0195776,6,127,1.96193,-87.9402,0.0116728,0.0115951,-0.000671901,0.012307,0.0109609,-0.756511
252,796,1.98702,87.9422,0.0179752,15,127,1.98701,-87.9422,0.0113078,0.011396,-0.000630977,0.0119844,0.0107194,-0.820312
261,796,2.02946,87.9491,0.0163664,24,127,2.02945,-87.9491,0.0111044,0.0111869,-0.000600622,0.0117477,0.0105436,-0.819681
270,796,2.07292,87.9077,0.0162942,33,127,2.07291,-87.9077,0.0110637,0.0109677,-0.000581255,0.0115989,0.0104324,-0.744211
279,796,2.17769,87.8186,0.0221861,42,127,2.17767,-87.8185,0.0111866,0.0107383,-0.000573328,0.011578,0.0103469,-0.599054
288,796,2.24213,87.7808,0.0241041,51,127,2.24213,-87.7808,0.0114744,0.0104986,-0.000577337,0.0117424,0.0102307,-0.434582
297,796,2.26303,87.7558,0.0240585,60,127,2.26303,-87.7558,0.0119284,0.0102484,-0.00059382,0.0121171,0.0100597,-0.307689
306,796,2.42977,87.8608,0.0210993,69,127,2.42978,-87.8608,0.0129634,0.00996626,-0.000646212,0.0130968,0.00983287,-0.203561
315,796,3.01944,87.8333,0.0299353,78,127,3.01944,-87.8333,0.0144859,0.00966318,-0.000736181,0.0145958,0.00955331,-0.148154
207,805,1.74635,88.0411,0.0287391,-30,118,1.74635,-88.0411,0.0148302,0.0121771,-0.00109972,0.0152267,0.0117805,-0.346091
216,805,1.90933,88.0355,0.0265448,-21,118,1.90933,-88.0355,0.0133979,0.012053,-0.000934004,0.0138764,0.0115746,-0.473397
225,805,1.94437,87.9985,0.0236391,-12,118,1.94437,-87.9985,0.0125091,0.0118993,-0.00080512,0.0130651,0.0113433,-0.604367
234,805,1.94963,87.9551,0.021437,-3,118,1.94963,-87.9551,0.0119306,0.0117227,-0.000710171,0.0125443,0.0111089,-0.71273
243,805,1.96627,87.9494,0.0230018,6,118,1.96628,-87.9494,0.01151,0.0115364,-0.000625625,0.012149,0.0108975,-0.795952
252,805,1.97042,87.9621,0.0195228,15,118,1.97043,-87.9622,0.0112481,0.0113406,-0.000551867,0.0118481,0.0107405,-0.827202
261,805,2.02897,87.9591,0.0162119,24,118,2.02896,-87.9591,0.0111454,0.0111353,-0.000489274,0.0116297,0.0106511,-0.780203
270,805,2.04239,87.9317,0.0150028,33,118,2.04239,-87.9318,0.0112028,0.0109206,-0.000438223,0.0115221,0.0106013,-0.629652
279,805,2.12511,87.8795,0.0181697,42,118,2.12512,-87.8795,0.011421,0.0106966,-0.000399109,0.0115978,0.0105199,-0.416943
288,805,2.22657,87.8403,0.0211012,51,118,2.22656,-87.8403,0.0118009,0.0104634,-0.00037235,0.0118976,0.0103667,-0.254023
297,805,2.3443,87.868,0.0214416,60,118,2.3443,-87.868,0.0123433,0.0102207,-0.000358394,0.0124022,0.0101619,-0.162838
306,805,2.37913,87.9293,0.0221086,69,118,2.37912,-87.9293,0.0134743,0.00994836,-0.000381808,0.0135151,0.00990749,-0.106639
315,805,3.06763,87.8725,0.0287583,78,118,3.06763,-87.8725,0.0150902,0.00965769,-0.000444826,0.0151264,0.00962151,-0.0811621
207,814,1.6986,88.0723,0.0265507,-30,109,1.69859,-88.0723,0.0141732,0.0121571,-0.00121756,0.0147459,0.0115845,-0.439629
216,814,1.81325,88.0586,0.0249497,-21,109,1.81325,-88.0586,0.0128679,0.0121012,-0.00101017,0.013565,0.0114041,-0.604056
225,814,1.84916,88.0128,0.0231216,-12,109,1.84917,-88.0128,0.0121089,0.0119908,-0.000836926,0.0128888,0.0112108,-0.75017
234,814,1.94301,87.9769,0.0245483,-3,109,1.94301,-87.9769,0.0116338,0.0118577,-0.000700396,0.0124551,0.0110365,-0.864643
243,814,1.97143,87.9619,0.0201865,6,109,1.97144,-87.9619,0.0113154,0.0117131,-0.000573963,0.0121217,0.0109068,-0.95216
252,814,1.9658,87.9608,0.0176788,15,109,1.96579,-87.9608,0.0111543,0.0115564,-0.000458093,0.0118556,0.0108551,-0.992194
261,814,2.015,87.9662,0.0164297,24,109,2.01501,-87.9662,0.011151,0.011387,-0.000353237,0.0116414,0.0108966,-0.946563
270,814,2.04193,87.9495,0.0145783,33,109,2.04193,-87.9495,0.0113063,0.0112044,-0.000259846,0.0115202,0.0109906,-0.68856
279,814,2.14791,87.9387,0.0165379,42,109,2.14792,-87.9387,0.0116208,0.0110082,-0.000178373,0.0116689,0.01096,-0.26367
288,814,2.28174,87.9668,0.0208446,51,109,2.28174,-87.9667,0.0120949,0.0107978,-0.000109279,0.0121041,0.0107887,-0.0834649
297,814,2.31761,87.9582,0.0219107,60,109,2.3176,-87.9581,0.0127292,0.0105729,-5.30363e-05,0.0127305,0.0105716,-0.024576
306,814,2.3535,87.9462,0.020284,69,109,2.35349,-87.9462,0.0139608,0.0103068,-3.40194e-05,0.0139611,0.0103065,-0.00930922
207,823,1.58939,88.109,0.0234829,-30,100,1.5894,-88.109,0.0134955,0.0122927,-0.00135579,0.0143773,0.011411,-0.576651
216,823,1.71669,88.0739,0.0218626,-21,100,1.71669,-88.0739,0.0123329,0.0122479,-0.00109868,0.0133899,0.0111909,-0.766087
225,823,1.8517,88.0384,0.0243598,-12,100,1.8517,-88.0384,0.0117076,0.0121434,-0.000878928,0.012831,0.01102,-0.906908
234,823,2.00056,87.9703,0.0292803,-3,100,2.00055,-87.9703,0.0113396,0.0120267,-0.000697921,0.0124611,0.0109052,-1.01413
243,823,1.99816,87.9804,0.0220641,6,100,1.99815,-87.9803,0.011125,0.0118998,-0.000526837,0.0121663,0.0108584,-1.10243
252,823,1.96438,87.9318,0.0248256,15,100,1.96437,-87.9318,0.0110645,0.011762,-0.000366185,0.0119189,0.0109075,-1.16592
261,823,1.98961,87.9786,0.0170206,24,100,1.98962,-87.9786,0.0111588,0.011613,-0.000216449,0.0116997,0.0110722,-1.19012
270,823,2.07072,87.986,0.013845,33,100,2.07074,-87.986,0.0114086,0.0114525,-7.8093e-05,0.0115117,0.0113494,-0.922367
279,823,2.17777,88.0191,0.0169155,42,100,2.17776,-88.0192,0.0118145,0.0112801,4.84307e-05,0.0118189,0.0112758,0.0896514
288,823,2.25189,88.0523,0.0198125,51,100,2.25189,-88.0522,0.0123771,0.0110957,0.000162677,0.0123974,0.0110753,0.124322
297,823,2.27448,88.0429,0.0201262,60,100,2.27448,-88.0429,0.0130967,0.010899,0.000264205,0.013128,0.0108677,0.117978
306,823,2.31881,87.9971,0.0206292,69,100,2.31882,-87.9971,0.0144219,0.0106671,0.000329267,0.0144506,0.0106385,0.0868102
207,832,1.50688,88.2073,0.0255306,-30,91,1.50688,-88.2073,0.0128018,0.0125225,-0.00150113,0.0141698,0.0111546,-0.739015
216,832,1.67793,88.1321,0.0204186,-21,91,1.67793,-88.1321,0.0117823,0.0124877,-0.0011957,0.0133816,0.0108883,-0.928831
225,832,1.84015,88.0863,0.0225864,-12,91,1.84015,-88.0862,0.0112866,0.0124005,-0.000929,0.0129267,0.0107604,-1.05543
234,832,1.95617,88.0564,0.0261743,-3,91,1.95618,-88.0564,0.0110239,0.012307,-0.000701016,0.0126157,0.0107152,-1.15596
243,832,2.0134,88.0091,0.0223144,6,91,2.0134,-88.0092,0.0109109,0.0122049,-0.000482141,0.0123648,0.010751,-1.25059
252,832,1.9917,87.9975,0.0194295,15,91,1.9917,-87.9974,0.0109484,0.0120938,-0.000272898,0.0121555,0.0108867,-1.34845
261,832,2.01312,88.0247,0.014259,24,91,2.01312,-88.0247,0.0111373,0.0119732,-7.37675e-05,0.0119797,0.0111308,-1.48345
270,832,2.07905,88.0292,0.0150906,33,91,2.07904,-88.0292,0.0114781,0.0118428,0.000114798,0.0118759,0.011445,1.28987
279,832,2.17277,88.0486,0.0192506,42,91,2.17276,-88.0486,0.0119716,0.0117024,0.000292375,0.0121589,0.0115151,0.569654
288,832,2.24555,88.0615,0.0203,51,91,2.24554,-88.0615,0.0126184,0.0115519,0.00045856,0.0127885,0.0113818,0.355107
297,832,2.27568,88.064,0.0218645,60,91,2.27567,-88.064,0.0134188,0.0113912,0.000612965,0.0135897,0.0112203,0.271911
306,832,2.58868,88.0943,0.0246058,69,91,2.58868,-88.0944,0.0148315,0.0112024,0.000734399,0.0149744,0.0110594,0.192289
207,841,0.926999,88.1778,0.0278219,-30,82,0.927002,-88.1777,0.0120956,0.0128414,-0.00163994,0.0141503,0.0107867,-0.897181
216,841,1.59929,88.1703,0.0219003,-21,82,1.59929,-88.1703,0.0112201,0.0128158,-0.00129116,0.0135358,0.0105002,-1.06216
225,841,1.84184,88.1276,0.0197093,-12,82,1.84184,-88.1276,0.0108492,0.0127542,-0.000980132,0.0131684,0.010435,-1.17094
234,841,1.94391,88.1155,0.020531,-3,82,1.94391,-88.1155,0.0106891,0.0126867,-0.000705307,0.0129106,0.0104651,-1.26337
243,841,2.00386,88.0861,0.0201,6,82,2.00386,-88.0861,0.0106742,0.0126124,-0.000438161,0.0127069,0.0105798,-1.35848
252,841,2.01531,88.0834,0.0173312,15,82,2.01532,-88.0834,0.0108057,0.0125308,-0.000179185,0.0125492,0.0107872,-1.46839
261,841,2.03675,88.0733,0.0156653,24,82,2.03674,-88.0732,0.0110842,0.0124411,7.11733e-05,0.0124448,0.0110805,1.51854
270,841,2.08289,88.0672,0.0194833,33,82,2.08289,-88.0672,0.0115107,0.012343,0.000312509,0.0124472,0.0114064,1.24874
279,841,2.16754,88.085,0.0259875,42,82,2.16754,-88.085,0.0120858,0.012236,0.000544448,0.0127105,0.0116113,0.853939
288,841,2.26329,88.143,0.0364775,51,82,2.26331,-88.143,0.0128103,0.0121202,0.000766648,0.013306,0.0116245,0.573943
297,841,2.42166,88.2686,0.0459682,60,82,2.42166,-88.2686,0.0136844,0.0119954,0.000978791,0.0141326,0.0115472,0.429466
306,841,3.04228,88.265,0.0351435,69,82,3.04227,-88.265,0.0151748,0.0118484,0.00116429,0.0155419,0.0114814,0.30537
207,850,0.746266,88.2335,0.0278463,-30,73,0.746262,-88.2335,0.0113827,0.0132308,-0.0017628,0.0142971,0.0103164,-1.02682
216,850,1.5625,88.2494,0.0253196,-21,73,1.5625,-88.2493,0.0106529,0.0132055,-0.00137853,0.0138078,0.0100506,-1.15885
225,850,1.8336,88.1758,0.0202411,-12,73,1.8336,-88.1758,0.0104022,0.0131655,-0.00102813,0.0135061,0.0100616,-1.25093
234,850,1.9645,88.1516,0.0186886,-3,73,1.96451,-88.1516,0.0103414,0.013117,-0.000708944,0.0132876,0.0101708,-1.33465
243,850,1.99713,88.1741,0.0190204,6,73,1.99713,-88.1741,0.0104209,0.0130635,-0.000395402,0.0131214,0.010363,-1.42542
252,850,2.02557,88.1391,0.0182703,15,73,2.02557,-88.1391,0.0106416,0.0130043,-8.79292e-05,0.0130076,0.0106383,-1.53365
261,850,2.04648,88.1015,0.017858,24,73,2.04648,-88.1015,0.0110045,0.0129385,0.00021309,0.0129617,0.0109813,1.46235
270,850,2.097,88.086,0.022686,33,73,2.09698,-88.086,0.0115106,0.0128654,0.000507311,0.0130343,0.0113417,1.2494
279,850,2.26069,88.1283,0.0308221,42,73,2.26068,-88.1282,0.0121607,0.0127848,0.000794423,0.0133262,0.0116193,0.972516
288,850,2.35423,88.2049,0.0326008,51,73,2.35422,-88.205,0.0129555,0.0126962,0.00107415,0.0139078,0.0117439,0.725329
297,850,2.40783,88.244,0.0351275,60,73,2.40784,-88.244,0.0138954,0.0125997,0.00134622,0.0147415,0.0117535,0.561131
306,850,3.01068,88.2486,0.0306171,69,73,3.01068,-88.2486,0.0154525,0.012487,0.00160077,0.0161517,0.0117878,0.411826
207,859,1.05609,88.1903,0.0272837,-30,64,1.05609,-88.1903,0.0106694,0.0136386,-0.00186554,0.0145381,0.00976985,-1.12148
216,859,1.64138,88.2013,0.0277355,-21,64,1.64139,-88.2014,0.0100883,0.0136077,-0.00145406,0.0141307,0.00956526,-1.22551
225,859,1.83133,88.2075,0.0231926,-12,64,1.83133,-88.2075,0.0099536,0.013583,-0.00107005,0.013875,0.00966162,-1.30441
234,859,1.98897,88.1983,0.0207701,-3,64,1.98897,-88.1982,0.00998965,0.0135461,-0.000710486,0.0136827,0.00985297,-1.38074
243,859,2.00094,88.2094,0.0187031,6,64,2.00095,-88.2094,0.0101604,0.013506,-0.000354136,0.013543,0.0101233,-1.46649
252,859,2.033,88.1957,0.0198234,15,64,2.033,-88.1957,0.0104669,0.0134616,-1.34003e-06,0.0134616,0.0104669,-1.57035
261,859,2.06501,88.1732,0.0211641,24,64,2.065,-88.1732,0.0109104,0.013412,0.000347597,0.0134594,0.010863,1.43527
270,859,2.15099,88.1486,0.028732,33,64,2.151,-88.1486,0.0114918,0.0133565,0.000692403,0.0135854,0.0112628,1.2514
279,859,2.37917,88.2165,0.045595,42,64,2.37918,-88.2166,0.0122121,0.0132943,0.00103284,0.0139192,0.0115872,1.02669
288,859,2.32991,88.1732,0.0368197,51,64,2.32993,-88.1732,0.0130719,0.0132251,0.00136868,0.0145193,0.0117777,0.813349
297,859,2.30214,88.1988,0.0453002,60,64,2.30215,-88.1988,0.0140719,0.0131487,0.00169974,0.0153716,0.011849,0.652821
306,859,2.88247,88.2066,0.0453224,69,64,2.88248,-88.2065,0.0156873,0.0130622,0.00202432,0.0167874,0.0119622,0.497777
207,868,1.63624,88.2559,0.027312,-30,55,1.63625,-88.2559,0.00996229,0.0140006,-0.00194847,0.0147875,0.00917548,-1.18701
216,868,1.77225,88.1727,0.0287069,-21,55,1.77225,-88.1727,0.00953249,0.0139589,-0.00151825,0.0144296,0.00906179,-1.27016
252,868,2.04166,88.3805,0.0231419,15,55,2.04166,-88.3806,0.0102931,0.0138308,7.52951e-05,0.0138324,0.0102915,1.54953
261,868,2.07988,88.3693,0.0262721,24,55,2.07986,-88.3693,0.0108152,0.0137888,0.000467354,0.0138605,0.0107435,1.41852
270,868,2.18971,88.4016,0.0339366,33,55,2.1897,-88.4016,0.0114699,0.0137423,0.000858086,0.0140299,0.0111822,1.24739
279,868,2.45752,88.1817,0.0480929,42,55,2.45752,-88.1817,0.012258,0.0136906,0.00124732,0.0144127,0.011536,1.04604
288,868,2.36005,88.2454,0.0402457,51,55,2.36005,-88.2454,0.0131806,0.0136332,0.00163491,0.0150574,0.0117564,0.854174
297,868,2.41235,88.1865,0.0507781,60,55,2.41235,-88.1865,0.0142381,0.0135698,0.00202072,0.0159521,0.0118558,0.70347
306,868,2.78872,88.2528,0.0433038,69,55,2.78873,-88.2528,0.0159076,0.0135033,0.00241179,0.0174002,0.0120106,0.554196
207,877,1.79724,88.3109,0.0320805,-30,46,1.79724,-88.3109,0.00926162,0.0142488,-0.00201238,0.0149596,0.0085509,-1.23129
