 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
207,634,-1.95193,98.2513,0.0293758,-30,289,-1.95193,-98.2513,0.0355387,0.0224816,-0.00493457,0.0371938,0.0208265,-0.323616
216,634,-1.76263,98.2169,0.0242322,-21,289,-1.76263,-98.2169,0.0329603,0.0216282,-0.0039752,0.0342157,0.0203729,-0.305894
225,634,-1.63238,98.3038,0.0246027,-12,289,-1.63239,-98.3038,0.0302501,0.0206936,-0.00309701,0.031166,0.0197777,-0.287537
234,634,-1.39391,98.3003,0.0281432,-3,289,-1.39391,-98.3003,0.0276337,0.0197576,-0.00230635,0.0282594,0.0191319,-0.264902
243,634,-0.946693,98.2021,0.0325521,6,289,-0.946686,-98.2021,0.0252607,0.0189243,-0.00162006,0.0256509,0.0185341,-0.236342
252,634,-0.195204,98.0787,0.0359471,15,289,-0.195206,-98.0787,0.0229048,0.018092,-0.000975192,0.0230948,0.0179019,-0.192513
261,634,-0.177073,98.0903,0.0325694,24,289,-0.177063,-98.0903,0.0205977,0.0172577,-0.000375323,0.0206393,0.0172161,-0.110538
270,634,-0.158311,98.0852,0.0287817,33,289,-0.158325,-98.0852,0.0183609,0.0164249,0.000179829,0.0183775,0.0164084,0.0918383
279,634,-0.162202,98.1016,0.0256397,42,289,-0.162201,-98.1016,0.0162155,0.0155972,0.000690738,0.0166631,0.0151496,0.574989
288,634,-0.0757986,98.1367,0.0211189,51,289,-0.0758057,-98.1367,0.0141817,0.0147785,0.001158,0.0156759,0.0132843,0.911489
297,634,-0.0189977,98.0868,0.0198808,60,289,-0.0190125,-98.0868,0.0122791,0.0139723,0.00158224,0.0149202,0.0113312,1.03105
306,634,0.00327792,98.0373,0.018468,69,289,0.00326538,-98.0373,0.0105505,0.0131065,0.00192952,0.0141428,0.00951408,1.0779
315,634,0.00662497,97.9934,0.0192308,78,289,0.00662231,-97.9934,0.0090521,0.012255,0.00217914,0.0133578,0.00794924,1.10228
324,634,0.118859,97.9985,0.021552,87,289,0.118866,-97.9985,0.00797262,0.011438,0.00231473,0.0125967,0.00681391,1.10668
207,643,-1.91366,98.3791,0.0274725,-30,280,-1.91367,-98.3791,0.035088,0.0221024,-0.00500524,0.0367933,0.0203971,-0.328369
216,643,-1.73414,98.4113,0.0246007,-21,280,-1.73413,-98.4113,0.0324328,0.0213765,-0.00406125,0.0337643,0.020045,-0.316802
225,643,-1.58504,98.6524,0.0251024,-12,280,-1.58504,-98.6524,0.0296859,0.0205858,-0.0031868,0.0306909,0.0195808,-0.305492
234,643,-1.33987,98.6638,0.0284814,-3,280,-1.33987,-98.6638,0.0270642,0.0198023,-0.00239235,0.0277815,0.019085,-0.291293
243,643,-0.949082,98.3905,0.0313731,6,280,-0.949081,-98.3904,0.0246697,0.0191062,-0.00168987,0.0251428,0.0186331,-0.272952
252,643,-0.31417,98.1489,0.0355949,15,280,-0.314163,-98.1489,0.0223082,0.0184098,-0.00102653,0.022562,0.018156,-0.242368
261,643,-0.321146,98.1579,0.0343914,24,280,-0.321136,-98.158,0.0200028,0.0177138,-0.000403765,0.0200719,0.0176447,-0.169581
270,643,-0.236187,98.1747,0.0292177,33,280,-0.236176,-98.1747,0.017773,0.0170211,0.00017823,0.0178131,0.016981,0.22135
279,643,-0.129684,98.1421,0.0275819,42,280,-0.129669,-98.1421,0.0156382,0.0163351,0.00071943,0.016786,0.0151873,1.01092
288,643,-0.0409104,98.1681,0.0229639,51,280,-0.0409241,-98.1681,0.0136171,0.0156593,0.00121993,0.016229,0.0130473,1.13385
297,643,0.00537884,98.1438,0.0197138,60,280,0.00537109,-98.1439,0.0117278,0.0149972,0.00167989,0.0157065,0.0110185,1.17128
306,643,0.0279194,98.1045,0.0174858,69,280,0.0279236,-98.1045,0.0100191,0.014301,0.00207169,0.0151392,0.0091809,1.18631
315,643,0.0408738,98.0585,0.0185176,78,280,0.040863,-98.0585,0.00855237,0.0136263,0.00237014,0.0145612,0.00761748,1.19509
324,643,0.121523,98.0436,0.0213109,87,280,0.121521,-98.0436,0.00751224,0.0129903,0.00256021,0.0140005,0.006502,1.19496
207,652,-1.87786,98.6866,0.0249745,-30,271,-1.87785,-98.6866,0.0347311,0.0214303,-0.00502335,0.0364151,0.0197463,-0.323457
216,652,-1.74763,98.8061,0.0251137,-21,271,-1.74762,-98.806,0.0319799,0.0208121,-0.00410017,0.0333235,0.0194684,-0.316685
225,652,-1.62726,99.0283,0.0254582,-12,271,-1.62726,-99.0283,0.0291788,0.020144,-0.00323618,0.0302184,0.0191045,-0.310819
234,652,-1.39278,99.1008,0.027449,-3,271,-1.39278,-99.1008,0.026533,0.0194918,-0.00244685,0.0272998,0.018725,-0.303684
243,652,-0.970518,98.717,0.0276557,6,271,-0.97052,-98.717,0.0241075,0.0189145,-0.00173814,0.0246355,0.0183865,-0.294954
252,652,-0.369775,98.3262,0.0292339,15,271,-0.369781,-98.3262,0.0217305,0.018336,-0.00106578,0.0220374,0.0180291,-0.280357
261,652,-0.254986,98.3191,0.0319282,24,271,-0.254974,-98.3191,0.0194181,0.0177605,-0.000429793,0.0195229,0.0176557,-0.239195
270,652,-0.198143,98.3276,0.030907,33,271,-0.198151,-98.3276,0.0171884,0.0171909,0.000169239,0.0173589,0.0170204,0.789121
279,652,-0.122692,98.2277,0.0278099,42,271,-0.122681,-98.2277,0.0150587,0.0166303,0.000730913,0.0169177,0.0147714,1.19618
288,652,-0.0449425,98.2275,0.0249741,51,271,-0.0449524,-98.2275,0.0130463,0.0160822,0.00125494,0.0165338,0.0125947,1.22537
297,652,0.000683524,98.1979,0.0202812,60,271,0.000671387,-98.1979,0.0111679,0.0155501,0.00174113,0.0161577,0.0105603,1.23507
306,652,0.0384381,98.1677,0.0173624,69,271,0.0384521,-98.1677,0.0094794,0.0150077,0.00216586,0.0157552,0.00873192,1.23848
315,652,0.0560133,98.1315,0.017262,78,271,0.0559998,-98.1315,0.00803744,0.0145013,0.00250104,0.015356,0.00718274,1.2415
324,652,0.106178,98.0974,0.019295,87,271,0.106171,-98.0974,0.00703992,0.0140369,0.00273646,0.01498,0.00609684,1.23891
207,661,-1.81584,98.9916,0.0252503,-30,262,-1.81584,-98.9916,0.0344948,0.0206214,-0.0049612,0.0360864,0.0190298,-0.310431
216,661,-1.7059,99.1768,0.025693,-21,262,-1.7059,-99.1768,0.0316204,0.0200801,-0.00406932,0.0329109,0.0187895,-0.307116
225,661,-1.61845,99.3516,0.0263815,-12,262,-1.61845,-99.3516,0.0287418,0.0195039,-0.00322775,0.0297578,0.0184878,-0.304962
234,661,-1.37032,99.4913,0.0274241,-3,262,-1.37032,-99.4913,0.0260521,0.0189533,-0.00245594,0.0268189,0.0181865,-0.302647
243,661,-0.994314,99.0447,0.0249765,6,262,-0.994308,-99.0447,0.0235835,0.0184706,-0.00175341,0.024127,0.0179271,-0.300594
252,661,-0.593222,98.8301,0.0252729,15,262,-0.593216,-98.8301,0.0211788,0.0179876,-0.00108376,0.021512,0.0176543,-0.298322
261,661,-0.329935,98.7319,0.0283317,24,262,-0.329926,-98.7319,0.0188492,0.0175113,-0.000446331,0.0189844,0.017376,-0.294183
270,661,-0.249294,99.3134,0.0308642,33,262,-0.249298,-99.3134,0.016611,0.0170443,0.000158041,0.0170958,0.0165595,1.25571
288,661,-0.0604318,98.267,0.0263052,51,262,-0.0604248,-98.267,0.0124713,0.016151,0.00126496,0.0165439,0.0120784,1.26964
297,661,-0.0173117,98.2239,0.0226568,60,262,-0.0173035,-98.2239,0.0106006,0.0157318,0.00176643,0.0162811,0.0100513,1.26931
306,661,0.0227224,98.2105,0.0197265,69,262,0.0227356,-98.2105,0.00893143,0.0153244,0.00221146,0.0160149,0.00824101,1.26818
315,661,0.0432744,98.2084,0.0175786,78,262,0.0432739,-98.2084,0.00752604,0.0149605,0.00257291,0.0157641,0.00672248,1.26808
324,661,0.0841899,98.1741,0.0178112,87,262,0.084198,-98.1741,0.0065771,0.0146515,0.00284195,0.0155514,0.00567712,1.26411
207,670,-1.75831,99.461,0.0255378,-30,253,-1.7583,-99.461,0.0343186,0.0198264,-0.00484233,0.0357877,0.0183573,-0.294556
216,670,-1.64695,99.495,0.0249178,-21,253,-1.64696,-99.495,0.0313075,0.0193267,-0.00398453,0.0325116,0.0181225,-0.293477
225,670,-1.36986,99.5412,0.0263236,-12,253,-1.36986,-99.5411,0.0283401,0.0188065,-0.00317154,0.0292988,0.0178479,-0.293542
234,670,-1.08819,99.5813,0.0266443,-3,253,-1.0882,-99.5813,0.025598,0.0183222,-0.00242513,0.0263322,0.017588,-0.29399
243,670,-0.827492,99.3579,0.0269761,6,253,-0.827499,-99.3579,0.0230823,0.0179043,-0.00173773,0.0236114,0.0173752,-0.295567
252,670,-0.697548,99.2566,0.0259851,15,253,-0.697556,-99.2566,0.0206456,0.0174888,-0.00108006,0.0209797,0.0171547,-0.300051
261,670,-0.424224,99.3071,0.0257016,24,253,-0.424225,-99.3071,0.0182956,0.0170845,-0.000451184,0.0184452,0.0169349,-0.320162
270,670,-0.204013,99.5783,0.0294323,33,253,-0.20401,-99.5782,0.0160469,0.0166939,0.000147938,0.0167261,0.0160147,1.35633
279,670,-0.115083,99.4898,0.0281368,42,253,-0.115082,-99.4897,0.0139136,0.0163201,0.000716471,0.0165172,0.0137164,1.30226
297,670,-0.0386106,98.2555,0.0241293,60,253,-0.0386047,-98.2556,0.0100481,0.0156365,0.00175886,0.016144,0.00954059,1.28989
315,670,0.0234884,98.3317,0.0200107,78,253,0.0234985,-98.3317,0.0070416,0.0150928,0.00258442,0.015851,0.00628341,1.28543
324,670,0.0730964,98.3292,0.0196433,87,253,0.0730896,-98.3292,0.0061503,0.0149174,0.0028725,0.0157747,0.00529297,1.28075
207,679,-1.70999,99.5826,0.0254672,-30,244,-1.70999,-99.5826,0.0341477,0.019111,-0.00468094,0.0354858,0.0177729,-0.278438
216,679,-1.50997,99.5402,0.0249314,-21,244,-1.50998,-99.5402,0.0309985,0.0186205,-0.00385705,0.032102,0.017517,-0.278657
225,679,-1.05944,99.5706,0.0264503,-12,244,-1.05945,-99.5706,0.0279419,0.018125,-0.00307612,0.0288261,0.0172408,-0.279911
234,679,-0.746173,99.6052,0.0271587,-3,244,-0.74617,-99.6052,0.025148,0.0176764,-0.00236038,0.0258312,0.0169932,-0.281748
243,679,-0.663764,99.5584,0.0265128,6,244,-0.663757,-99.5583,0.0225879,0.0172977,-0.00169478,0.0230843,0.0168014,-0.284915
252,679,-0.654473,99.4703,0.0257284,15,244,-0.65448,-99.4703,0.0201216,0.0169261,-0.00105644,0.0204393,0.0166084,-0.292104
261,679,-0.489156,99.4265,0.0257916,24,244,-0.489166,-99.4265,0.0177545,0.0165707,-0.000444428,0.0179028,0.0164224,-0.322022
270,679,-0.198125,99.6976,0.0296575,33,244,-0.19812,-99.6976,0.0154993,0.016234,0.000140306,0.0162599,0.0154734,1.38839
279,679,-0.0982254,99.6431,0.0264277,42,244,-0.0982361,-99.6431,0.0133685,0.015919,0.000696868,0.016097,0.0131905,1.32074
288,679,-0.0357168,98.9803,0.0257223,51,244,-0.0357056,-98.9803,0.0113743,0.0156288,0.00122444,0.015956,0.0110471,1.30966
306,679,-0.000381923,99.0641,0.0232849,69,244,-0.000396729,-99.0641,0.00791928,0.0151541,0.00216818,0.0157541,0.00731927,1.30082
315,679,0.030127,98.8983,0.0222929,78,244,0.0301208,-98.8983,0.00661428,0.015005,0.0025397,0.0157138,0.00590544,1.29862
324,679,0.129,98.6292,0.0235433,87,244,0.128998,-98.6292,0.00579665,0.0149429,0.00283132,0.0157484,0.00499113,1.29362
207,688,-1.68255,99.489,0.0290584,-30,235,-1.68254,-99.489,0.0339161,0.0185782,-0.00446189,0.0351196,0.0173746,-0.26347
216,688,-1.22199,99.5478,0.0272698,-21,235,-1.22198,-99.5479,0.0306413,0.0180739,-0.0036692,0.0316341,0.0170811,-0.264257
225,688,-0.750016,99.6127,0.0268035,-12,235,-0.750015,-99.6127,0.027508,0.017576,-0.00292264,0.0283042,0.0167798,-0.265973
234,688,-0.616573,99.6697,0.0260839,-3,235,-0.616577,-99.6697,0.0246752,0.0171333,-0.00224312,0.025292,0.0165166,-0.268308
243,688,-0.523773,99.6703,0.0250629,6,235,-0.523773,-99.6703,0.0220829,0.0167677,-0.00160647,0.0225307,0.0163199,-0.271854
252,688,-0.497644,99.6275,0.0248088,15,235,-0.49765,-99.6275,0.0195978,0.0164145,-0.000995867,0.0198837,0.0161286,-0.279542
261,688,-0.399272,99.6637,0.0244647,24,235,-0.399261,-99.6637,0.017224,0.0160826,-0.000410435,0.0173563,0.0159504,-0.311736
270,688,-0.155031,99.8288,0.0287047,33,235,-0.155029,-99.8288,0.0149728,0.0157747,0.000149047,0.0158015,0.0149459,1.39285
279,688,-0.077972,99.8078,0.026717,42,235,-0.0779724,-99.8078,0.0128549,0.0154936,0.000681832,0.0156594,0.0126891,1.3323
288,688,-0.0344994,99.7181,0.0273069,51,235,-0.0344849,-99.7181,0.0108812,0.0152426,0.0011872,0.0155448,0.010579,1.32153
306,688,0.00810897,99.6715,0.0254946,69,235,0.00811768,-99.6714,0.0075023,0.0148699,0.00208907,0.0154211,0.00695118,1.31286
315,688,0.0631467,99.2464,0.023248,78,235,0.0631409,-99.2463,0.00626796,0.0147909,0.00244136,0.0154407,0.00561819,1.31067
324,688,0.604468,99.0266,0.0265799,87,235,0.604462,-99.0266,0.00553814,0.0148162,0.00271799,0.0155538,0.00480054,1.3058
207,697,-1.52262,99.5306,0.0316788,-30,226,-1.52261,-99.5306,0.0335802,0.0181993,-0.00419859,0.0346517,0.0171278,-0.249863
216,697,-1.04775,99.6108,0.0290216,-21,226,-1.04774,-99.6108,0.0302064,0.0176615,-0.00343662,0.0310861,0.0167817,-0.250612
225,697,-0.626174,99.6789,0.0281072,-12,226,-0.626175,-99.6789,0.0270204,0.0171424,-0.00272716,0.0277233,0.0164395,-0.252254
234,697,-0.525819,99.7183,0.0269808,-3,226,-0.525818,-99.7183,0.0241702,0.0166871,-0.00208816,0.0247135,0.0161439,-0.254521
243,697,-0.367749,99.7545,0.025156,6,226,-0.367752,-99.7545,0.0215636,0.0163186,-0.00148603,0.0219554,0.0159269,-0.257766
252,697,-0.329676,99.7366,0.023686,15,226,-0.329681,-99.7366,0.0190761,0.015969,-0.000909588,0.0193228,0.0157223,-0.264843
261,697,-0.21154,99.7936,0.0238548,24,226,-0.211548,-99.7936,0.016711,0.0156465,-0.000357993,0.0168202,0.0155373,-0.296052
270,697,-0.0667199,99.9228,0.0282501,33,226,-0.0667114,-99.9228,0.0144781,0.0153537,0.000168291,0.0153849,0.0144469,1.3873
279,697,-0.0268522,99.9066,0.0274674,42,226,-0.0268555,-99.9066,0.012387,0.0150934,0.000668768,0.0152497,0.0122308,1.3413
288,697,0.00119094,99.8515,0.0246049,51,226,0.00119019,-99.8515,0.0104472,0.014869,0.00114291,0.0151469,0.0101692,1.33224
297,697,0.0798752,99.8462,0.0213431,60,226,0.0798645,-99.8462,0.00866805,0.0146838,0.00159018,0.0150783,0.00827358,1.32764
306,697,0.0735911,99.7988,0.0203907,69,226,0.0735779,-99.7988,0.00717412,0.0145725,0.00198263,0.0150703,0.00667631,1.3248
315,697,0.0789882,99.6973,0.0221456,78,226,0.0789795,-99.6973,0.00602671,0.0145523,0.00230382,0.0151351,0.00544399,1.32306
324,697,0.766703,99.4929,0.0275498,87,226,0.766693,-99.4929,0.00540227,0.0146551,0.00255307,0.0153128,0.00474456,1.31867
207,706,-1.43507,99.6451,0.0321032,-30,217,-1.43507,-99.6451,0.0330822,0.0179643,-0.00389893,0.0340285,0.017018,-0.238106
216,706,-0.827377,99.7133,0.030404,-21,217,-0.827377,-99.7133,0.0296374,0.0174211,-0.00316028,0.0304065,0.016652,-0.238731
225,706,-0.583993,99.7712,0.0302738,-12,217,-0.584,-99.7712,0.0264281,0.0169044,-0.00248366,0.0270369,0.0162956,-0.24038
234,706,-0.450099,99.7892,0.0291206,-3,217,-0.450104,-99.7892,0.0235925,0.0164535,-0.0018848,0.0240595,0.0159865,-0.24291
243,706,-0.27434,99.7955,0.0265018,6,217,-0.274338,-99.7955,0.0209976,0.0160967,-0.00131772,0.0213294,0.0157648,-0.246692
252,706,-0.20849,99.8025,0.0231022,15,217,-0.208496,-99.8025,0.0185293,0.0157663,-0.000776471,0.0187326,0.015563,-0.256019
261,706,-0.100053,99.8562,0.0251561,24,217,-0.100067,-99.8563,0.0161931,0.0154674,-0.000260592,0.016277,0.0153835,-0.311432
270,706,-0.000987705,99.931,0.0308673,33,217,-0.000976562,-99.931,0.013997,0.0152031,0.000229854,0.0152454,0.0139547,1.38871
279,706,0.0277154,99.9216,0.0292303,42,217,0.02771,-99.9216,0.0119493,0.0149763,0.000694722,0.0151281,0.0117974,1.35563
288,706,0.0379568,99.9207,0.0240599,51,217,0.0379639,-99.9207,0.0100577,0.0147903,0.00113378,0.0150479,0.00980013,1.34739
297,706,0.041256,99.8558,0.0193802,60,217,0.0412598,-99.8558,0.00833047,0.014649,0.00154673,0.0150073,0.00797216,1.34316
306,706,0.0473084,99.8363,0.0190607,69,217,0.0473022,-99.8362,0.00692182,0.0145936,0.00190044,0.0150385,0.00647685,1.3408
315,706,0.0637468,99.8038,0.0216636,78,217,0.0637512,-99.8038,0.00587389,0.0146449,0.00218356,0.0151584,0.00536035,1.33981
324,706,0.700338,99.7188,0.0267891,87,217,0.700348,-99.7188,0.00535961,0.0148384,0.00239802,0.0154105,0.00478747,1.33659
207,715,-1.74014,99.9662,0.0291269,-30,208,-1.74014,-99.9662,0.0324244,0.0177953,-0.00357018,0.0332492,0.0169705,-0.227038
216,715,-0.928841,99.8705,0.029527,-21,208,-0.928848,-99.8705,0.0289432,0.0172455,-0.00285263,0.0296018,0.0165869,-0.226889
225,715,-0.640584,99.9021,0.0290168,-12,208,-0.640579,-99.9021,0.0257411,0.0167287,-0.00220909,0.0262535,0.0162163,-0.227901
234,715,-0.439016,99.8933,0.027685,-3,208,-0.439011,-99.8933,0.022948,0.0162785,-0.00165275,0.0233351,0.0158914,-0.230064
243,715,-0.239226,99.8798,0.0262036,6,208,-0.239227,-99.8798,0.0203894,0.0159288,-0.001125,0.0206571,0.0156612,-0.233591
252,715,-0.141973,99.8719,0.0247366,15,208,-0.141968,-99.8718,0.0179645,0.0156119,-0.000624806,0.0181202,0.0154562,-0.244126
261,715,-0.0585553,99.8983,0.0288333,24,208,-0.0585632,-99.8983,0.0156804,0.0153306,-0.000151642,0.015737,0.0152741,-0.357155
270,715,0.0192708,99.9135,0.0344375,33,208,0.0192566,-99.9135,0.013544,0.0150885,0.000294914,0.0151429,0.0134896,1.3884
279,715,0.0445438,99.904,0.029563,42,208,0.0445557,-99.904,0.0115619,0.0148889,0.000715178,0.0150361,0.0114147,1.36778
288,715,0.0527704,99.8952,0.0241359,51,208,0.0527649,-99.8952,0.00974104,0.0147357,0.00110935,0.014971,0.00950573,1.36178
297,715,0.0545082,99.8938,0.0206516,60,208,0.0545044,-99.8938,0.0080883,0.0146329,0.00147751,0.014951,0.00777019,1.35874
306,715,0.0458531,99.907,0.0200992,69,208,0.0458679,-99.907,0.00679057,0.0146294,0.00177901,0.0150143,0.00640572,1.35775
315,715,0.0470115,99.8824,0.0203259,78,208,0.0469971,-99.8823,0.00586946,0.0147503,0.00200947,0.0151839,0.00543594,1.35831
207,724,-1.47133,99.9939,0.0269951,-30,199,-1.47133,-99.9939,0.0316051,0.0176548,-0.00322446,0.0323143,0.0169456,-0.216509
216,724,-0.967095,99.9599,0.0267847,-21,199,-0.967102,-99.9599,0.0281274,0.0171029,-0.00252543,0.0286784,0.016552,-0.214805
225,724,-0.62709,99.966,0.0268122,-12,199,-0.62709,-99.966,0.0249757,0.0165956,-0.00191555,0.0253928,0.0161785,-0.214399
234,724,-0.44225,99.9568,0.0260088,-3,199,-0.442245,-99.9568,0.0222483,0.0161452,-0.00140124,0.0225547,0.0158389,-0.215235
243,724,-0.27197,99.9307,0.0246295,6,199,-0.271973,-99.9307,0.0197455,0.015799,-0.000914643,0.0199472,0.0155973,-0.217018
252,724,-0.16036,99.9343,0.0239755,15,199,-0.160355,-99.9343,0.0173845,0.0154865,-0.000458875,0.0174896,0.0153813,-0.22519
261,724,-0.0736031,99.9667,0.0302361,24,199,-0.0736084,-99.9667,0.0151712,0.0152108,-3.30031e-05,0.0152295,0.0151525,-1.05577
270,724,0.0135138,99.9506,0.03173,33,199,0.0135193,-99.9506,0.0131114,0.0149753,0.000363813,0.0150438,0.0130429,1.3847
279,724,0.0567013,99.9312,0.0264531,42,199,0.0567017,-99.9312,0.0112112,0.0147833,0.00073227,0.0149276,0.0110669,1.37625
288,724,0.081144,99.9192,0.0223359,51,199,0.0811462,-99.9191,0.00947648,0.0146385,0.00107291,0.0148526,0.00926236,1.37382
297,724,0.0649223,99.9345,0.0190607,60,199,0.0649109,-99.9346,0.00791343,0.0145449,0.00138614,0.014823,0.00763535,1.37281
306,724,0.0414412,99.9402,0.0196792,69,199,0.0414429,-99.9402,0.00674057,0.0145548,0.00162101,0.0148777,0.00641765,1.37416
315,724,0.038445,99.9256,0.0198534,78,199,0.0384521,-99.9256,0.00595876,0.0146934,0.00178126,0.0150427,0.00560947,1.37716
207,733,-1.54763,100.064,0.0258576,-30,190,-1.54762,-100.064,0.030673,0.0174855,-0.00287711,0.0312734,0.0168852,-0.205718
216,733,-0.920398,100.036,0.0248855,-21,190,-0.920395,-100.036,0.0272232,0.0169501,-0.00219124,0.0276711,0.0165022,-0.201612
225,733,-0.573352,100.025,0.0224877,-12,190,-0.573349,-100.025,0.0241473,0.0164675,-0.00161143,0.0244717,0.0161431,-0.198668
