 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
234,643,-0.09654,98.048,0.0220853,-3,280,-0.0965424,-98.048,0.00761569,0.0104744,0.000115961,0.0104791,0.007611,1.53032
243,643,-0.0938741,97.9807,0.0236151,6,280,-0.0938721,-97.9807,0.00801018,0.0102442,0.000249148,0.0102716,0.00798273,1.46107
252,643,-0.073355,97.9319,0.0282091,15,280,-0.073349,-97.9319,0.00860123,0.0100578,0.000364458,0.0101439,0.00851513,1.3388
261,643,-0.0145923,97.9282,0.0289207,24,280,-0.0145874,-97.9282,0.0093886,0.0099159,0.000460465,0.0101828,0.00912164,1.0454
270,643,0.0275241,97.9294,0.0253872,33,280,0.0275269,-97.9294,0.0103757,0.00982006,0.000536518,0.0107021,0.0094937,0.546495
279,643,0.0760658,97.9547,0.0250025,42,280,0.0760803,-97.9547,0.0115661,0.00977162,0.000592108,0.0117438,0.00959385,0.291665
288,643,0.133974,97.9733,0.0217108,51,280,0.133972,-97.9733,0.0129633,0.00977151,0.000626861,0.013082,0.0096528,0.187142
297,643,0.126825,97.9903,0.0196843,60,280,0.126831,-97.9904,0.014571,0.00982029,0.000640538,0.0146559,0.00973544,0.131697
306,643,0.124974,97.9888,0.0191225,69,280,0.124969,-97.9888,0.0165837,0.00992876,0.000633932,0.0166435,0.00986891,0.0941298
315,643,0.204641,97.9745,0.0217858,78,280,0.204651,-97.9745,0.0190685,0.0101612,0.000573875,0.0191054,0.0101243,0.0640737
324,643,0.756874,97.9017,0.0245923,87,280,0.756866,-97.9017,0.0220866,0.0105337,0.000444431,0.0221037,0.0105166,0.0383937
207,652,-0.457514,98.0698,0.0257212,-30,271,-0.45752,-98.0698,0.00950434,0.0127816,-0.000418701,0.0128343,0.00945169,-1.44572
216,652,-0.26831,98.0716,0.0238433,-21,271,-0.268311,-98.0716,0.00847402,0.012331,-0.000141847,0.0123362,0.00846881,-1.53409
225,652,-0.185358,98.0811,0.0211144,-12,271,-0.185364,-98.0811,0.00792644,0.0119721,7.02718e-05,0.0119733,0.00792522,1.55343
234,652,-0.0931489,98.0357,0.0196619,-3,271,-0.0931549,-98.0358,0.00786846,0.0117053,0.00022925,0.0117189,0.00785481,1.51133
243,652,-0.0655668,97.9718,0.0192819,6,271,-0.065567,-97.9718,0.00824994,0.0115039,0.00032398,0.0115358,0.00821799,1.47252
252,652,-0.0397338,97.9284,0.0208025,15,271,-0.0397339,-97.9284,0.00882956,0.0113408,0.00039864,0.0114025,0.0087678,1.41708
261,652,-0.0224255,97.9307,0.0233303,24,271,-0.0224304,-97.9307,0.00960419,0.0112154,0.000451311,0.0113332,0.00948639,1.31548
270,652,0.0114844,97.9523,0.0229721,33,271,0.0114746,-97.9523,0.010577,0.0111295,0.000481319,0.0114082,0.0102983,1.04591
279,652,0.0618078,97.9645,0.0225007,42,271,0.0617981,-97.9645,0.0117513,0.0110842,0.000488152,0.012009,0.0108266,0.485689
288,652,0.120326,97.9861,0.0224175,51,271,0.120331,-97.9861,0.0131305,0.0110806,0.000471433,0.0132338,0.0109774,0.215553
297,652,0.158361,98.0244,0.0204599,60,271,0.158356,-98.0245,0.0147182,0.0111195,0.000430922,0.014769,0.0110686,0.117532
306,652,0.201818,98.0339,0.0196418,69,271,0.201813,-98.0339,0.0167089,0.0112082,0.000360998,0.0167325,0.0111846,0.0652544
315,652,0.285951,98.012,0.02046,78,271,0.28595,-98.012,0.0191818,0.0114124,0.000226954,0.0191884,0.0114057,0.0291782
324,652,0.496548,97.9469,0.0232045,87,271,0.496552,-97.9469,0.0221858,0.0117377,1.76404e-05,0.0221859,0.0117377,0.00168838
207,661,-0.456161,98.1558,0.0250506,-30,262,-0.456161,-98.1558,0.0097332,0.0136513,-0.000263389,0.0136689,0.00971557,-1.50397
216,661,-0.260629,98.1135,0.0226672,-21,262,-0.260635,-98.1135,0.00870928,0.0132651,-5.08375e-06,0.0132651,0.00870927,-1.56968
225,661,-0.176289,98.1093,0.0205776,-12,262,-0.176285,-98.1093,0.00817006,0.0129602,0.000183644,0.0129672,0.00816303,1.53253
234,661,-0.098027,98.0797,0.0192782,-3,262,-0.0980225,-98.0797,0.00811935,0.0127329,0.000311942,0.0127539,0.00809836,1.50359
243,661,-0.0520338,98.0314,0.0166943,6,262,-0.0520325,-98.0314,0.00849037,0.0125639,0.000378726,0.0125989,0.00845546,1.47887
252,661,-0.0154825,97.9909,0.0168106,15,262,-0.0154877,-97.9909,0.00906013,0.0124284,0.000423081,0.0124807,0.0090078,1.44773
261,661,-0.000970809,97.9761,0.0190421,24,262,-0.000976562,-97.9761,0.00982407,0.0123253,0.00044279,0.0124014,0.009748,1.40066
270,661,0.0248731,97.9803,0.0211426,33,262,0.0248718,-97.9803,0.0107851,0.0122563,0.000437101,0.0123764,0.0106651,1.30272
279,661,0.0800008,97.9819,0.0211943,42,262,0.0799866,-97.9819,0.0119464,0.0122225,0.000405423,0.0125127,0.0116562,0.949518
288,661,0.139085,97.9955,0.0222508,51,262,0.139099,-97.9955,0.013311,0.012225,0.000347304,0.0134126,0.0121234,0.284503
297,661,0.191318,98.0386,0.0216095,60,262,0.191315,-98.0386,0.0148824,0.0122645,0.000262427,0.0149085,0.0122385,0.0989314
306,661,0.277685,98.0427,0.0211954,69,262,0.277679,-98.0427,0.0168596,0.012349,0.000139442,0.0168639,0.0123447,0.0308752
315,661,0.342933,98.0269,0.0201946,78,262,0.342926,-98.0269,0.0193259,0.0125389,-5.71888e-05,0.0193264,0.0125384,-0.00842535
324,661,0.432199,97.9951,0.0215852,87,262,0.43219,-97.9951,0.0223228,0.0128337,-0.000335917,0.0223347,0.0128218,-0.0353414
207,670,-0.477723,98.2984,0.0248715,-30,253,-0.477722,-98.2983,0.00994288,0.0142816,-0.000183403,0.0142893,0.00993514,-1.52863
216,670,-0.23321,98.1649,0.0207521,-21,253,-0.233215,-98.1649,0.00892637,0.0139565,6.79861e-05,0.0139574,0.00892545,1.55728
225,670,-0.142866,98.1475,0.0195435,-12,253,-0.142868,-98.1475,0.00839829,0.0137042,0.000244066,0.0137154,0.00838709,1.52493
234,670,-0.087017,98.1386,0.0194298,-3,253,-0.0870209,-98.1385,0.00836039,0.0135188,0.000351806,0.0135427,0.00833651,1.50301
243,670,-0.0384175,98.0987,0.0182856,6,253,-0.0384216,-98.0986,0.00872738,0.0133839,0.000398744,0.0134178,0.00869348,1.48599
252,670,0.00122317,98.0626,0.0173217,15,253,0.0012207,-98.0626,0.00929301,0.0132778,0.000420664,0.0133217,0.00924909,1.46676
261,670,0.0269331,98.0382,0.0178829,24,253,0.026947,-98.0383,0.0100523,0.0132,0.000415239,0.0132539,0.00999846,1.44182
270,670,0.0742145,98.0178,0.0212686,33,253,0.0742188,-98.0178,0.011008,0.013152,0.000381621,0.0132179,0.0109421,1.39979
279,670,0.137544,98.0126,0.020423,42,253,0.137543,-98.0126,0.0121628,0.0131346,0.000319116,0.0132301,0.0120674,1.28025
288,670,0.162624,98.0107,0.0205866,51,253,0.162628,-98.0107,0.0135198,0.0131492,0.000227162,0.0136277,0.0130413,0.443213
297,670,0.187094,98.0499,0.0214727,60,253,0.187103,-98.0499,0.0150822,0.0131963,0.000105329,0.015088,0.0131905,0.055622
306,670,0.2968,98.069,0.0211432,69,253,0.296814,-98.069,0.0170562,0.0132866,-6.32141e-05,0.0170573,0.0132855,-0.0167628
315,670,0.356206,98.0753,0.0217236,78,253,0.356201,-98.0753,0.0195247,0.013471,-0.000314163,0.019541,0.0134548,-0.051711
324,670,0.486498,98.0592,0.022962,87,253,0.486511,-98.0592,0.0225236,0.0137466,-0.000654877,0.0225722,0.013698,-0.0740658
207,679,-0.465774,98.2842,0.0255061,-30,244,-0.465775,-98.2842,0.0101048,0.0146589,-0.00017275,0.0146654,0.0100983,-1.53294
216,679,-0.245306,98.1861,0.020944,-21,244,-0.2453,-98.1861,0.0091042,0.014391,8.00507e-05,0.0143922,0.00910299,1.55566
225,679,-0.112263,98.1731,0.0199112,-12,244,-0.112259,-98.1731,0.00859694,0.0141894,0.000250896,0.0142006,0.0085857,1.52605
234,679,-0.0775158,98.1791,0.0199084,-3,244,-0.0775146,-98.1791,0.00858345,0.0140475,0.000345094,0.0140692,0.00856174,1.50797
243,679,-0.0341125,98.1522,0.019233,6,244,-0.0341187,-98.1522,0.00895761,0.0139471,0.000377859,0.0139756,0.00892915,1.49564
252,679,8.46288e-05,98.1183,0.0183095,15,244,9.15527e-05,-98.1183,0.00952979,0.0138717,0.000382784,0.0139052,0.0094963,1.48353
261,679,0.00585698,98.0907,0.0190278,24,244,0.00585938,-98.0907,0.0102953,0.0138211,0.000357584,0.013857,0.0102594,1.47074
270,679,0.048254,98.0574,0.0238051,33,244,0.0482483,-98.0574,0.0112565,0.0137967,0.00030132,0.0138319,0.0112213,1.45433
279,679,0.15162,98.0363,0.0215048,42,244,0.151611,-98.0363,0.012416,0.0137993,0.000213193,0.0138314,0.0123839,1.4213
288,679,0.202695,98.025,0.0201021,51,244,0.202698,-98.025,0.0137765,0.01383,9.25223e-05,0.0138996,0.013707,0.926157
297,679,0.223834,98.078,0.0210876,60,244,0.223846,-98.078,0.0153409,0.0138897,-6.12492e-05,0.0153435,0.0138871,-0.0421046
306,679,0.324512,98.1321,0.0217356,69,244,0.324524,-98.1321,0.0173258,0.013992,-0.00027052,0.0173476,0.0139702,-0.0804427
315,679,0.38818,98.1552,0.0228103,78,244,0.388184,-98.1552,0.0198086,0.0141766,-0.000570516,0.0198658,0.0141194,-0.0999461
324,679,1.1404,98.1581,0.0251495,87,244,1.14041,-98.1581,0.0228221,0.0144403,-0.000968733,0.0229326,0.0143298,-0.113581
243,688,-0.0332503,98.2343,0.0196289,6,235,-0.0332489,-98.2343,0.00917874,0.0142511,0.000319449,0.0142712,0.0091587,1.50815
252,688,-0.00219109,98.1944,0.0194636,15,235,-0.00219727,-98.1944,0.00977292,0.0142067,0.000310196,0.0142283,0.00975132,1.50129
261,688,-0.014556,98.1659,0.0200475,24,235,-0.0145569,-98.1659,0.01056,0.0141844,0.000268014,0.0142041,0.0105403,1.49738
270,688,0.00581894,98.1019,0.0256163,33,235,0.00582886,-98.1019,0.0115422,0.0141851,0.000191885,0.014199,0.0115283,1.4987
279,688,0.104588,98.0489,0.0238963,42,235,0.104584,-98.0488,0.0127216,0.0142098,8.09114e-05,0.0142142,0.0127172,1.51664
288,688,0.198236,98.0574,0.0218209,51,235,0.198242,-98.0574,0.0141007,0.0142594,-6.57016e-05,0.0142831,0.014077,-1.22509
297,688,0.326719,98.1653,0.0225476,60,235,0.326721,-98.1653,0.0156821,0.0143346,-0.000248641,0.0157265,0.0142902,-0.176766
306,688,0.436354,98.2464,0.0237574,69,235,0.43634,-98.2464,0.0176952,0.0144525,-0.00049621,0.0177694,0.0143783,-0.148499
315,688,0.53722,98.2686,0.0240458,78,235,0.537231,-98.2686,0.0202083,0.0146408,-0.000842464,0.020333,0.0145161,-0.146936
324,688,1.56468,98.2231,0.0263504,87,235,1.56467,-98.2231,0.0232519,0.0148973,-0.00129595,0.0234483,0.0147009,-0.15041
207,697,-0.654608,98.7271,0.0327414,-30,226,-0.654602,-98.7272,0.0101854,0.0146777,-0.000281961,0.0146953,0.0101678,-1.50836
216,697,-0.388678,98.9204,0.0277601,-21,226,-0.388672,-98.9204,0.009271,0.0145094,-1.85799e-05,0.0145095,0.00927093,-1.56725
225,697,-0.0883632,98.9059,0.0245824,-12,226,-0.0883636,-98.9059,0.00885987,0.0143997,0.000148545,0.0144036,0.00885588,1.54401
234,697,-0.0755656,98.7764,0.0237296,-3,226,-0.0755615,-98.7764,0.00895069,0.0143427,0.000222635,0.0143519,0.00894151,1.5296
243,697,-0.0386884,98.6624,0.0230755,6,226,-0.038681,-98.6624,0.00939037,0.0143093,0.00023307,0.0143203,0.00937935,1.52356
279,697,0.082799,98.0575,0.0275491,42,226,0.0827942,-98.0576,0.0130928,0.0143723,-7.75614e-05,0.014377,0.0130881,-1.51047
288,697,0.198311,98.1294,0.024318,51,226,0.198303,-98.1294,0.0145087,0.0144413,-0.000249332,0.0147266,0.0142234,-0.718203
297,697,0.382535,98.2674,0.0232424,60,226,0.382538,-98.2674,0.016125,0.0145328,-0.000460516,0.0162486,0.0144092,-0.26221
306,697,0.545361,98.3855,0.0237002,69,226,0.545349,-98.3856,0.018186,0.0146668,-0.000745796,0.0183376,0.0145153,-0.200445
315,697,0.761981,98.4039,0.0252787,78,226,0.761993,-98.4039,0.0207479,0.0148598,-0.00113721,0.0209599,0.0146478,-0.184308
324,697,1.69566,98.2574,0.0278485,87,226,1.69565,-98.2574,0.0238393,0.0151111,-0.00164498,0.024139,0.0148114,-0.180234
207,706,-0.478463,99.1192,0.0340756,-30,217,-0.47847,-99.1193,0.0100644,0.0144086,-0.000271501,0.0144255,0.0100475,-1.50862
216,706,-0.164043,99.5764,0.0307351,-21,217,-0.164047,-99.5764,0.00923069,0.0142973,-1.63232e-05,0.0142973,0.00923064,-1.56757
225,706,-0.110109,99.5626,0.0293521,-12,217,-0.110107,-99.5626,0.00890246,0.0142371,0.000135079,0.0142405,0.00889904,1.5455
234,706,-0.0925551,99.296,0.0276282,-3,217,-0.0925598,-99.296,0.00908073,0.0142232,0.000185034,0.0142299,0.00907409,1.53488
243,706,-0.0239667,99.1639,0.026342,6,217,-0.0239716,-99.1639,0.00958086,0.0142217,0.000170253,0.0142279,0.00957462,1.53418
252,706,0.0329325,99.4614,0.0248949,15,217,0.0329285,-99.4614,0.0102742,0.0142347,0.000118863,0.0142383,0.0102707,1.54082
261,706,0.0888329,99.5006,0.0285654,24,217,0.0888367,-99.5006,0.0111586,0.0142634,2.91786e-05,0.0142637,0.0111584,1.5614
270,706,0.1113,99.5179,0.037511,33,217,0.111298,-99.5179,0.0122355,0.0143086,-9.98531e-05,0.0143134,0.0122307,-1.52278
288,706,0.242503,98.2343,0.0283949,51,217,0.242493,-98.2343,0.0149734,0.0144504,-0.000479875,0.0152584,0.0141654,-0.535892
297,706,0.439287,98.4178,0.026876,60,217,0.439301,-98.4178,0.0166384,0.0145479,-0.000732679,0.0168696,0.0143167,-0.305688
306,706,0.638115,98.5959,0.0271108,69,217,0.638123,-98.5959,0.0187667,0.0146831,-0.00107237,0.0190312,0.0144186,-0.241803
315,706,0.988672,98.6,0.0279216,78,217,0.988678,-98.6,0.0213913,0.01486,-0.00152129,0.0217282,0.014523,-0.217976
324,706,1.68,98.3801,0.0294701,87,217,1.67999,-98.3801,0.0245419,0.0150811,-0.00209399,0.0249847,0.0146384,-0.208369
207,715,-0.236837,99.651,0.0325578,-30,208,-0.236832,-99.651,0.00983541,0.0140729,-0.000283256,0.0140918,0.00981656,-1.50435
216,715,-0.128023,99.6535,0.0291825,-21,208,-0.128021,-99.6535,0.00911267,0.0140047,-3.88133e-05,0.014005,0.00911236,-1.56286
225,715,-0.096376,99.6466,0.0278756,-12,208,-0.0963745,-99.6465,0.0088953,0.0139824,9.59182e-05,0.0139842,0.00889349,1.55195
234,715,-0.0377146,99.6216,0.0269515,-3,208,-0.0377197,-99.6216,0.00918594,0.0140016,0.000121837,0.0140047,0.00918286,1.54552
243,715,0.0206006,99.6258,0.0269704,6,208,0.0205994,-99.6258,0.00977133,0.014025,8.32132e-05,0.0140266,0.00976971,1.55124
252,715,0.0578676,99.6526,0.0271058,15,208,0.0578613,-99.6526,0.0105443,0.0140606,4.86708e-06,0.0140606,0.0105443,1.56941
261,715,0.113267,99.6891,0.0328383,24,208,0.113281,-99.6891,0.0115056,0.0141089,-0.000114394,0.0141139,0.0115006,-1.52697
270,715,0.147747,99.6541,0.0412731,33,208,0.147736,-99.6541,0.0126564,0.0141706,-0.000275717,0.0142192,0.0126077,-1.39617
288,715,0.335672,98.7075,0.0311963,51,208,0.335663,-98.7075,0.0155309,0.0143353,-0.000729066,0.0158759,0.0139903,-0.441996
297,715,0.500366,98.7572,0.0312961,60,208,0.500366,-98.7572,0.0172575,0.0144388,-0.00102332,0.0175898,0.0141065,-0.314015
306,715,0.590079,99.2457,0.0299166,69,208,0.590088,-99.2457,0.0194645,0.0145745,-0.00141836,0.0198461,0.0141929,-0.262831
315,715,0.754489,99.1632,0.0272425,78,208,0.754486,-99.1632,0.0221587,0.0147411,-0.00192864,0.0226302,0.0142696,-0.239767
207,724,-0.25893,99.6281,0.0294976,-30,199,-0.258926,-99.6281,0.00949532,0.0137263,-0.000288868,0.013746,0.00947569,-1.50294
216,724,-0.132216,99.6412,0.0267119,-21,199,-0.132217,-99.6412,0.00891611,0.0136837,-6.34908e-05,0.0136846,0.00891526,-1.55748
225,724,-0.0662276,99.6568,0.0259663,-12,199,-0.0662231,-99.6568,0.00884863,0.0136848,4.78128e-05,0.0136853,0.00884815,1.56091
234,724,-0.00813094,99.6551,0.0255652,-3,199,-0.00813293,-99.6551,0.00927066,0.0137229,4.72779e-05,0.0137234,0.00927016,1.56018
243,724,0.0401163,99.6795,0.0250751,6,199,0.0401154,-99.6795,0.00996175,0.0137613,-1.583e-05,0.0137613,0.00996169,-1.56663
252,724,0.0814992,99.7121,0.0256251,15,199,0.0814972,-99.7122,0.0108378,0.0138102,-0.000120075,0.013815,0.010833,-1.53049
261,724,0.140605,99.7645,0.0334412,24,199,0.140594,-99.7645,0.0118996,0.0138699,-0.000266694,0.0139054,0.0118641,-1.43861
270,724,0.15136,99.7802,0.0377763,33,199,0.151367,-99.7802,0.0131477,0.0139408,-0.000456901,0.0141492,0.0129393,-1.14278
279,724,0.320101,99.3226,0.0334952,42,199,0.320099,-99.3226,0.0145832,0.0140231,-0.000691913,0.0150496,0.0135567,-0.593085
288,724,0.3679,99.3286,0.0304499,51,199,0.367889,-99.3287,0.0162071,0.0141168,-0.00097295,0.0165899,0.013734,-0.374817
297,724,0.569879,99.3316,0.0304286,60,199,0.569885,-99.3316,0.0180206,0.014222,-0.00130123,0.0184236,0.013819,-0.30033
306,724,0.364625,99.6919,0.0310334,69,199,0.364624,-99.6919,0.0203331,0.014354,-0.00174078,0.020803,0.0138841,-0.263646
315,724,0.499527,99.6387,0.028537,78,199,0.499512,-99.6387,0.0231251,0.0145122,-0.00229897,0.0237004,0.0139369,-0.245175
207,733,-0.340649,99.6129,0.0279697,-30,190,-0.340652,-99.6129,0.00902914,0.0134835,-0.000252069,0.0134977,0.00901492,-1.51445
216,733,-0.149875,99.6522,0.0241989,-21,190,-0.149872,-99.6522,0.00862402,0.0134335,-5.94917e-05,0.0134343,0.00862328,-1.55843
225,733,-0.0689525,99.6865,0.0210245,-12,190,-0.0689545,-99.6865,0.00873614,0.0134331,1.91904e-05,0.0134332,0.00873606,1.56671
234,733,-0.0216439,99.7095,0.0201619,-3,190,-0.021637,-99.7095,0.0093146,0.0134649,-1.50733e-05,0.0134649,0.00931454,-1.56716
243,733,0.0342192,99.7326,0.0203744,6,190,0.0342255,-99.7326,0.010139,0.0134991,-0.000108075,0.0135025,0.0101356,-1.53868
252,733,0.0886682,99.7459,0.0223719,15,190,0.0886688,-99.7459,0.0111454,0.0135439,-0.000242591,0.0135682,0.0111211,-1.471
261,733,0.167515,99.7781,0.0309086,24,190,0.167511,-99.7781,0.0123341,0.0135995,-0.000419977,0.0137262,0.0122074,-1.27779
