 "x",  "y",  "u",  "v",  "sigma",  "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma"
279,670,0.157828,99.7943,0.023461,42,253,0.157837,-99.7944,0.0124894,0.0177458,0.000573416,0.0178076,0.0124276,1.46339
288,670,0.157678,99.7841,0.0243723,51,253,0.157684,-99.7841,0.0135977,0.0175348,0.000607435,0.0176264,0.0135061,1.42115
297,670,0.148746,99.7478,0.0244442,60,253,0.148743,-99.7477,0.0149234,0.0173121,0.000646111,0.0174757,0.0147598,1.32285
306,670,0.289316,99.6996,0.0234546,69,253,0.289307,-99.6996,0.01669,0.0170477,0.000694431,0.0175859,0.0161518,0.911423
315,670,0.420604,99.6233,0.0241993,78,253,0.420593,-99.6233,0.0189659,0.0167493,0.000756682,0.0191996,0.0165156,0.299529
324,670,0.75707,99.4664,0.0247511,87,253,0.75708,-99.4664,0.0218738,0.0164851,0.000837068,0.0220008,0.0163581,0.150612
207,679,-0.410843,99.8189,0.0242869,-30,244,-0.410843,-99.819,0.0120878,0.0177859,0.00045392,0.0178218,0.0120519,1.4918
216,679,-0.228582,99.7841,0.0212804,-21,244,-0.228577,-99.7841,0.0108702,0.0177051,0.000416966,0.0177304,0.0108449,1.51009
225,679,-0.0735392,99.8085,0.0206155,-12,244,-0.0735321,-99.8085,0.0101239,0.017589,0.000401756,0.0176105,0.0101024,1.51718
234,679,-0.0537759,99.8686,0.0205758,-3,244,-0.053772,-99.8686,0.00989986,0.0174538,0.000391615,0.0174741,0.00987961,1.51914
243,679,-0.0544885,99.8652,0.0206817,6,244,-0.0544891,-99.8652,0.0100399,0.0172942,0.000396436,0.0173158,0.0100183,1.51636
252,679,-0.0476029,99.856,0.0201855,15,244,-0.0476074,-99.856,0.0103739,0.0171196,0.000406489,0.017144,0.0103495,1.51083
261,679,-0.00837734,99.8234,0.0204982,24,244,-0.00839233,-99.8234,0.0109021,0.0169338,0.000422401,0.0169632,0.0108727,1.50122
270,679,0.0857091,99.8399,0.0247134,33,244,0.0857239,-99.8399,0.0116295,0.0167383,0.000443575,0.0167765,0.0115913,1.48483
279,679,0.187806,99.8142,0.0221703,42,244,0.187805,-99.8141,0.0125612,0.0165341,0.000469322,0.0165888,0.0125065,1.45479
288,679,0.210776,99.7986,0.0223922,51,244,0.210785,-99.7986,0.0137027,0.0163221,0.000498853,0.0164139,0.0136109,1.38883
297,679,0.192606,99.8042,0.0227668,60,244,0.192596,-99.8043,0.0150596,0.0161025,0.000531281,0.0163255,0.0148366,1.17344
306,679,0.279644,99.8192,0.0229187,69,244,0.279633,-99.8192,0.0168668,0.0158467,0.000571214,0.0171225,0.0155909,0.420937
315,679,0.403391,99.7236,0.0242823,78,244,0.403381,-99.7236,0.0191859,0.0155685,0.000620764,0.0192894,0.0154649,0.165308
324,679,0.767083,99.5611,0.0268306,87,244,0.76709,-99.5611,0.0221354,0.0153368,0.000683048,0.0222034,0.0152688,0.0991476
207,688,-0.508507,99.7659,0.0281731,-30,235,-0.508499,-99.7659,0.011753,0.0171219,0.000339429,0.0171432,0.0117316,1.50791
216,688,-0.277317,99.7993,0.0232385,-21,235,-0.277313,-99.7993,0.0106198,0.0169957,0.000329022,0.0170126,0.0106028,1.51937
225,688,-0.0463318,99.8322,0.0205861,-12,235,-0.0463257,-99.8322,0.00995481,0.0168394,0.000328494,0.0168551,0.00993917,1.52323
234,688,-0.0233999,99.8864,0.0196047,-3,235,-0.023407,-99.8864,0.00980556,0.0166671,0.000321766,0.0166822,0.0097905,1.52404
243,688,-0.0250398,99.8855,0.0194242,6,235,-0.0250397,-99.8856,0.0100013,0.0164814,0.00032766,0.016498,0.00998476,1.5204
252,688,-0.015669,99.8892,0.0197487,15,235,-0.0156708,-99.8892,0.0103887,0.016285,0.000335777,0.0163041,0.0103696,1.51409
261,688,0.0100812,99.8844,0.0198888,24,235,0.0100708,-99.8845,0.0109681,0.0160808,0.000346712,0.0161042,0.0109446,1.50339
270,688,0.064139,99.9248,0.024446,33,235,0.0641479,-99.9247,0.0117442,0.0158704,0.000359942,0.0159016,0.011713,1.48443
279,688,0.163801,99.9115,0.0229413,42,235,0.163788,-99.9115,0.0127221,0.015655,0.000374859,0.0157022,0.012675,1.44566
288,688,0.212598,99.8964,0.0226807,51,235,0.212585,-99.8964,0.0139072,0.0154353,0.000390775,0.0155294,0.013813,1.33442
297,688,0.292165,99.9129,0.0232051,60,235,0.292175,-99.9129,0.0153048,0.0152117,0.000406923,0.0156678,0.0148486,0.72845
306,688,0.333258,99.8894,0.0240271,69,235,0.333252,-99.8894,0.0171626,0.0149557,0.000425564,0.0172418,0.0148764,0.184044
315,688,0.462181,99.7658,0.0242488,78,235,0.462189,-99.7658,0.0195315,0.014687,0.000446805,0.0195724,0.0146461,0.0912029
324,688,1.18999,99.6645,0.0273208,87,235,1.19,-99.6644,0.0225274,0.0144754,0.000472739,0.022555,0.0144478,0.0584436
207,697,-0.415243,99.8174,0.0309462,-30,226,-0.415237,-99.8174,0.0114168,0.0167655,0.000273668,0.0167795,0.0114028,1.51981
216,697,-0.230663,99.8606,0.0258437,-21,226,-0.230667,-99.8606,0.0103741,0.0165821,0.000289454,0.0165955,0.0103606,1.5243
225,697,-0.0527816,99.8973,0.0226162,-12,226,-0.0527802,-99.8973,0.00979954,0.0163761,0.000301234,0.0163899,0.00978577,1.52512
234,697,-0.0310941,99.9204,0.0209938,-3,226,-0.0310974,-99.9203,0.00973605,0.0161595,0.000294031,0.0161729,0.00972262,1.52515
243,697,-0.00387265,99.9163,0.0197353,6,226,-0.00387573,-99.9163,0.00999854,0.0159409,0.000296654,0.0159556,0.00998376,1.52104
252,697,0.0315316,99.919,0.0191731,15,226,0.0315247,-99.919,0.0104497,0.0157155,0.000297792,0.0157323,0.0104329,1.51448
261,697,0.0735,99.9335,0.0199612,24,226,0.0734863,-99.9335,0.0110902,0.0154857,0.000297903,0.0155058,0.0110701,1.50343
270,697,0.106645,99.9702,0.0250834,33,226,0.106659,-99.9702,0.0119246,0.0152532,0.000296516,0.0152794,0.0118984,1.48264
279,697,0.171944,99.9546,0.0252363,42,226,0.171936,-99.9547,0.0129579,0.0150192,0.000293103,0.01506,0.012917,1.43226
288,697,0.215824,99.9409,0.0234951,51,226,0.21582,-99.9409,0.0141951,0.0147847,0.000287077,0.0149014,0.0140784,1.18472
297,697,0.306549,99.9295,0.0223539,60,226,0.306549,-99.9296,0.0156416,0.0145503,0.000277803,0.0157082,0.0144836,0.235461
306,697,0.363476,99.9114,0.0219166,69,226,0.363464,-99.9114,0.0175585,0.0142888,0.000263642,0.0175796,0.0142677,0.0799443
315,697,0.462873,99.8547,0.0231062,78,226,0.46286,-99.8547,0.0199832,0.0140248,0.000242833,0.0199931,0.0140149,0.0406651
324,697,1.59621,99.7944,0.0265703,87,226,1.59622,-99.7944,0.0230289,0.0138303,0.000216331,0.0230339,0.0138252,0.0235006
207,706,-0.328837,99.9149,0.0325417,-30,217,-0.328842,-99.9149,0.0110215,0.0163978,0.000230064,0.0164076,0.0110117,1.52811
216,706,-0.142173,99.9454,0.0278928,-21,217,-0.142166,-99.9454,0.0100916,0.0161797,0.000275951,0.0161921,0.0100791,1.52559
225,706,-0.056294,99.9525,0.0262012,-12,217,-0.0562897,-99.9525,0.00962938,0.0159505,0.000303546,0.015965,0.00961483,1.52292
234,706,-0.0348704,99.9491,0.0239676,-3,217,-0.0348663,-99.9491,0.00967575,0.0157175,0.000297228,0.0157321,0.00966116,1.52176
243,706,0.00395271,99.9448,0.0216144,6,217,0.00395203,-99.9448,0.0100235,0.015495,0.000298453,0.0155112,0.0100073,1.51646
252,706,0.0561992,99.943,0.019645,15,217,0.0561981,-99.943,0.0105559,0.0152706,0.000294331,0.0152889,0.0105376,1.50869
261,706,0.136354,99.9606,0.0226216,24,217,0.136353,-99.9606,0.0112742,0.0150458,0.000285011,0.0150673,0.0112528,1.4958
270,706,0.204983,99.9559,0.0297337,33,217,0.204987,-99.9559,0.0121827,0.014822,0.00026997,0.0148494,0.0121554,1.4699
279,706,0.244489,99.9599,0.029344,42,217,0.244476,-99.9599,0.0132863,0.0146002,0.00024864,0.0146457,0.0132409,1.38989
288,706,0.243596,99.9748,0.0264835,51,217,0.243591,-99.9748,0.0145899,0.0143813,0.000220411,0.0147294,0.0142418,0.564445
297,706,0.279713,99.9601,0.024575,60,217,0.279724,-99.9601,0.0160984,0.014166,0.00018465,0.0161159,0.0141485,0.094415
306,706,0.355673,99.9461,0.023632,69,217,0.355682,-99.9461,0.0180926,0.0139369,0.000134894,0.0180969,0.0139326,0.0324152
315,706,0.432502,99.9212,0.0243888,78,217,0.432495,-99.9212,0.0205821,0.0137043,6.56379e-05,0.0205827,0.0137037,0.00954232
324,706,1.59666,99.907,0.0260608,87,217,1.59665,-99.907,0.0236837,0.0135503,-2.25502e-05,0.0236837,0.0135502,-0.00222531
207,715,-0.214381,100.135,0.0307526,-30,208,-0.214386,-100.135,0.0105757,0.0162772,0.000239095,0.0162872,0.0105657,1.52896
216,715,-0.116732,100.057,0.0275092,-21,208,-0.11673,-100.057,0.00979233,0.015996,0.000306117,0.0160111,0.00977726,1.52161
225,715,-0.086082,100.013,0.0260334,-12,208,-0.0860748,-100.013,0.00947164,0.0157211,0.000340739,0.0157397,0.00945312,1.51649
234,715,-0.0447366,99.9949,0.0236969,-3,208,-0.0447388,-99.9949,0.00965012,0.0154556,0.000327165,0.015474,0.00963174,1.51468
243,715,0.00508874,99.986,0.0226811,6,208,0.00508118,-99.986,0.0101049,0.0152132,0.000318343,0.015233,0.0100852,1.5088
252,715,0.0732948,99.9983,0.0229714,15,208,0.073288,-99.9983,0.0107365,0.0149757,0.000300788,0.0149969,0.0107153,1.50031
261,715,0.195501,100.016,0.0286736,24,208,0.195496,-100.016,0.0115487,0.0147444,0.000274004,0.0147677,0.0115254,1.48588
270,715,0.277448,99.9727,0.0359855,33,208,0.277435,-99.9727,0.0125456,0.0145203,0.000237492,0.0145485,0.0125175,1.45277
279,715,0.262297,99.9797,0.0313328,42,208,0.262299,-99.9797,0.0137314,0.0143046,0.000190745,0.0143622,0.0136737,1.27715
288,715,0.226627,99.9796,0.0273787,51,208,0.226624,-99.9796,0.0151106,0.0140979,0.000133266,0.0151279,0.0140806,0.128669
297,715,0.231406,99.9816,0.0280288,60,208,0.231415,-99.9816,0.0166878,0.013901,6.45903e-05,0.0166893,0.0138995,0.0231608
306,715,0.339804,99.9793,0.0268643,69,208,0.339813,-99.9794,0.0187612,0.0137107,-2.73928e-05,0.0187613,0.0137105,-0.00542355
315,715,0.430288,99.9733,0.0246735,78,208,0.430298,-99.9733,0.0213237,0.0135343,-0.000149607,0.0213266,0.0135315,-0.0191972
207,724,-0.21365,100.202,0.0278134,-30,199,-0.213654,-100.202,0.0100639,0.01615,0.000254668,0.0161607,0.0100532,1.52905
216,724,-0.138371,100.128,0.0251361,-21,199,-0.138367,-100.128,0.0094504,0.0158281,0.000342656,0.0158465,0.00943205,1.51727
225,724,-0.0966514,100.084,0.0243113,-12,199,-0.0966492,-100.084,0.00930113,0.0155282,0.000381995,0.0155515,0.00927779,1.50976
234,724,-0.0690437,100.049,0.0228054,-3,199,-0.069046,-100.049,0.00962828,0.0152453,0.000359559,0.0152682,0.00960536,1.50713
243,724,0.00103611,100.046,0.0221707,6,199,0.0010376,-100.046,0.0102075,0.0149921,0.000337837,0.0150158,0.0101838,1.50065
252,724,0.0697126,100.068,0.0233372,15,199,0.0697174,-100.068,0.0109589,0.0147483,0.000302545,0.0147723,0.0109349,1.49162
261,724,0.196361,100.101,0.0317754,24,199,0.19635,-100.101,0.0118858,0.0145151,0.000253044,0.0145392,0.0118616,1.47572
270,724,0.239053,100.068,0.0352819,33,199,0.239044,-100.068,0.0129917,0.0142932,0.000188708,0.01432,0.0129649,1.42968
279,724,0.24537,100.035,0.029303,42,199,0.245361,-100.035,0.0142804,0.0140836,0.000108922,0.0143288,0.0140352,0.418045
288,724,0.219442,100.035,0.0257594,51,199,0.219452,-100.035,0.015756,0.013887,1.3102e-05,0.0157561,0.0138869,0.00700996
297,724,0.239156,100.025,0.0270259,60,199,0.239166,-100.025,0.0174224,0.0137043,-9.92779e-05,0.0174251,0.0137017,-0.0266759
306,724,0.369112,100.04,0.0290446,69,199,0.36911,-100.04,0.019598,0.0135475,-0.000248158,0.0196082,0.0135374,-0.0409229
315,724,0.509944,100.063,0.0268906,78,199,0.509949,-100.063,0.0222397,0.0134051,-0.000443425,0.0222619,0.0133829,-0.050024
207,733,-0.261468,100.246,0.0265207,-30,190,-0.261475,-100.246,0.00947066,0.0159753,0.000259946,0.0159856,0.00946029,1.53092
216,733,-0.16202,100.197,0.0230247,-21,190,-0.162018,-100.197,0.00905287,0.0156738,0.000374748,0.015695,0.00903172,1.51444
225,733,-0.0954548,100.169,0.0201432,-12,190,-0.095459,-100.169,0.00910116,0.0153933,0.000421424,0.0154214,0.00907306,1.50422
234,733,-0.0299614,100.137,0.0189775,-3,190,-0.0299683,-100.137,0.00959989,0.0151286,0.000391225,0.0151561,0.00957235,1.5005
243,733,0.0267503,100.123,0.0192414,6,190,0.0267487,-100.123,0.0103291,0.0148881,0.000355237,0.0149156,0.0103016,1.4935
252,733,0.0804072,100.151,0.0215012,15,190,0.0804138,-100.151,0.0112257,0.014656,0.00029961,0.014682,0.0111997,1.48433
261,733,0.1701,100.204,0.0304575,24,190,0.170105,-100.204,0.0122921,0.0144334,0.000223653,0.0144565,0.012269,1.46783
270,733,0.175934,100.171,0.0303539,33,190,0.175934,-100.171,0.0135312,0.0142211,0.000126738,0.0142436,0.0135086,1.39474
279,733,0.171487,100.138,0.0254902,42,190,0.171478,-100.138,0.0149457,0.0140202,8.29983e-06,0.0149457,0.0140201,0.00896708
